artist,book,is_duplicate,file_count
output,f8756b8e9cf2c0b6,False,1
output,f8c116723c96bc25,False,1
output,f9842b57e9feb8fe,False,1
output,f9a0c3819bcbd0a8,False,1
output,f9cb27beb7981460,False,1
output,fa199b030558b8b5,False,1
output,fa23d76ed8f52787,False,1
output,fa8bb969175d72d7,False,1
output,fb4e7348834213e7,False,1
output,fb5607b83adde02b,False,1
output,fb9aeec894d5b38c,False,1
output,fc3b6bb7b542cdfb,False,1
output,fd4d7fda207eeb37,False,1
output,fe7b83ee2804ce5f,False,1
output,fe876c711e7ad22f,False,1
output,fea6b139addc36f3,False,1
output,ff4999e239cd4f0a,False,1
output,ffead673bc4485a4,False,1
output,fleetwood-mac-anthology,False,1
output,fleetwood-mac-deluxe-anthology,False,1
output,fleetwood-mac-fleetwood-mac-heroes-are-hard-to-find,False,1
output,fleetwood-mac-mirage,False,1
output,fleetwood-mac-rumours,False,1
output,fleetwood-mac-tango-in-the-night,False,1
output,fleetwood-mac-the-dance,False,1
output,frank-zappa-songbook-vol-1,False,1
output,frank-zappa-the-frank-zappa-guitar-book-transcriptions-by-steve-vai,False,1
output,fray-how-to-save-a-life-book,False,1
output,garth-brooks-no-fences-guitar-tab,False,1
output,garth-brooks-the-hits-guitar-tab,False,1
output,garth-brooks-the-limited-series,False,1
output,genesis-a-trick-of-the-tail-book,False,1
output,genesis-anthology,False,1
output,genesis-best-of-vol-1,False,1
output,genesis-invisible-touch-book,False,1
output,genesis-rock-score,False,1
output,genesis-seconds-out,False,1
output,genesis-selling-england-by-the-pound,False,1
output,george-michael-greatest-hits,False,1
output,george-michael-older-book,False,1
output,grand-funk-railroad-born-to-die-pvg-book,False,1
output,grand-funk-railroad-grand-funk-closer-to-home-pvg-book,False,1
output,grand-funk-railroad-grand-funk-we-re-an-american-band-pvg-book,False,1
output,grand-funk-railroad-hits-from-we-re-an-american-band-shinin-on-phoenix-pvg,False,1
output,harry-chapin-the-authentic-guitar-style-of-guitar-tab,False,1
output,henri-mancini-henry-mancini-a-merry-mancini-christmas,False,1
output,herman-s-hermits-collection,False,1
output,jackson-browne-deluxe-anthology,False,1
output,james-blunt-all-the-lost-souls-book,False,1
output,james-blunt-back-to-bedlam-book,False,1
output,james-taylor-classic-guitar,False,1
output,james-taylor-classics-guitar-tab,False,1
output,james-taylor-guitar-songbook,False,1
output,james-taylor-james-taylor-pvg-book,False,1
output,james-taylor-james-taylor-songbook,False,1
output,james-taylor-that-s-why-i-m-here-pvg-book,False,1
output,jim-croce-acoustic-fingerstyle-video-guitar-lessons,False,1
output,jimmy-buffet-jimmy-buffett-barometer-soup-pvg-book,False,1
output,jimmy-buffet-jimmy-buffett-fruitcakes-pvg-book,False,1
output,joe-cocker-best-of,False,1
output,joe-cocker-mad-dogs-and-englishmen-book,False,1
output,joe-cocker-songbook,False,1
output,john-denver-anthology-pvg,False,1
output,john-denver-anthology,False,1
output,john-denver-best-of-easy-piano,False,1
output,john-denver-i-want-to-live-pvg-book,False,1
output,john-denver-the-authentic-guitar-style-of,False,1
output,john-lennon-collection,False,1
output,john-lennon-greatest-hits,False,1
output,joni-mitchell-joni-mitchell-songbook-complete-vol1-1966-1970,False,1
output,joni-mitchell-the-best-of-pvg,False,1
output,journey-complete-songbook,False,1
output,journey-complete,False,1
output,journey-frontiers-jap-band-score,False,1
output,journey-greatest-hits-book,False,1
output,journey-greatest-hits,False,1
output,journey-superbest-jap-band-score,False,1
output,journey-the-guitar-collection,False,1
output,judy-garland-songbook,False,1
output,katy-perry-one-of-the-boys-pvg-book,False,1
output,kelly-clarkson-breakaway-book,False,1
output,kenny-rogers-love-or-something-like-it-book,False,1
output,kinks-best-of-score,False,1
output,kinks-best-of-the-kinks-score,False,1
output,kinks-great-songs-of-kinks,False,1
output,kinks-guitar-legends-guitar,False,1
output,kinks-guitar-legends-tab,False,1
output,kinks-jam-with-the-kinks-tab,False,1
output,led-zepplin-led-zeppelin-led-zeppelin-ii,False,1
output,led-zepplin-led-zeppelin-over-the-hills-and-far-away-pvg,False,1
output,lynyrd-skynyrd-the-new-best-of-guitar-tab,False,1
output,meatloaf-bat-out-of-hell,False,1
output,melissa-etheridge-songbook,False,1
output,michael-jackson-great-songs-of-pvg,False,1
output,michael-jackson-number-ones-book,False,1
output,michael-jackson-number-ones,False,1
output,michael-jackson-the-great-songs-of,False,1
output,michael-jackson-thriller-the-complete-song-book,False,1
output,monkees-greatest-hits,False,1
output,moody-blues-greatest-hits-pvg,False,1
output,moody-blues-keys-of-kingdom-band-score,False,1
output,movie-and-tv-beauty-and-the-beast-pvg,False,1
output,movie-and-tv-brother-bear-disney,False,1
output,movie-and-tv-budget-books-movie-songs,False,1
output,movie-and-tv-disney-collection-songs-out-of-order,False,1
output,movie-and-tv-high-school-musical-breaking-free-piano-sheet-music,False,1
output,movie-and-tv-john-williams-greatest-hits,False,1
output,movie-and-tv-john-williams-star-wars-episode-i-the-phantom-menace,False,1
output,movie-and-tv-john-williams-star-wars-episode-ii-attack-of-the-clones-lite,False,1
output,movie-and-tv-john-williams-star-wars-episode-iii-revenge-of-the-sith-incomplete-grab,False,1
output,movie-and-tv-john-williams-star-wars-trilogy,False,1
output,movie-and-tv-kasha-hirschorn-pete-s-dragon,False,1
output,movie-and-tv-mary-poppins,False,1
output,movie-and-tv-mulan,False,1
output,movie-and-tv-pirates-of-the-caribbean-book-1-the-curse-of-the-black-pearl,False,1
output,movie-and-tv-pirates-of-the-caribbean-book-2-dead-man-s-chest,False,1
output,movie-and-tv-randy-newman-toy-story-2,False,1
output,movie-and-tv-spirited-away-disney-2001,False,1
output,movie-and-tv-star-wars-suite-john-williams-full-score-hal-leonard,False,1
output,movie-and-tv-the-new-illustrated-treasury-of-disney-songs,False,1
output,movie-and-tv-the-new-illustrated-treasury-of-disney,False,1
output,movie-and-tv-the-wizard-of-oz-script,False,1
output,movie-and-tv-theme-from-rocky-and-otther-big-hits,False,1
output,movie-and-tv-various-artists-100-of-the-best-movie-songs-ever,False,1
output,movie-and-tv-various-artists-book-of-great-tv-hits,False,1
output,movie-and-tv-various-artists-box-office-themes-vol-1,False,1
output,movie-and-tv-various-artists-decades-of-film-70s,False,1
output,movie-and-tv-various-artists-decades-of-film-80s,False,1
output,movie-and-tv-various-artists-decades-of-film-90s,False,1
output,movie-and-tv-various-artists-disney-duets,False,1
output,movie-and-tv-various-artists-disney-fake-book,False,1
output,movie-and-tv-various-artists-disney-solos-for-violin,False,1
output,movie-and-tv-various-artists-eddie-and-the-cruisers,False,1
output,movie-and-tv-various-artists-film-book,False,1
output,movie-and-tv-various-artists-film-music-for-solo-piano-2,False,1
output,movie-and-tv-various-artists-film-music-for-solo-piano,False,1
output,movie-and-tv-various-artists-frozen-let-it-go-movie-version,False,1
output,movie-and-tv-various-artists-high-school-musical-1,False,1
output,movie-and-tv-various-artists-high-school-musical-2,False,1
output,movie-and-tv-various-artists-little-mermaid,False,1
output,movie-and-tv-various-artists-love-songs-from-the-movies,False,1
output,movie-and-tv-various-artists-movie-fakebook,False,1
output,movie-and-tv-various-artists-movie-love-songs-book,False,1
output,movie-and-tv-various-artists-movie-melodies-the-very-best-of-movie-songs,False,1
output,movie-and-tv-various-artists-movie-songs-of-the-90s-vol-2,False,1
output,movie-and-tv-various-artists-music-from-the-movies-the-adventure-collection,False,1
output,movie-and-tv-various-artists-music-from-the-movies-the-animated-collection,False,1
output,movie-and-tv-various-artists-piano-solos-film-music-the-costume-drama-collection,False,1
output,movie-and-tv-various-artists-pirates-of-the-caribbean-at-world-s-end,False,1
output,movie-and-tv-various-artists-shrek-1,False,1
output,movie-and-tv-various-artists-shrek-2,False,1
output,movie-and-tv-various-artists-shrek-3,False,1
output,movie-and-tv-various-artists-star-trek-complete-star-trek-theme-music,False,1
output,movie-and-tv-various-artists-star-trek-complete-theme-music-piano-solo,False,1
output,movie-and-tv-various-artists-star-trek-deep-space-nine,False,1
output,movie-and-tv-various-artists-star-trek-enterprise,False,1
output,movie-and-tv-various-artists-star-trek-first-contact,False,1
output,movie-and-tv-various-artists-star-trek-generations,False,1
output,movie-and-tv-various-artists-star-trek-insurrection,False,1
output,movie-and-tv-various-artists-star-trek-piano-solo,False,1
output,movie-and-tv-various-artists-star-trek-star-trek-the-motion-picture,False,1
output,movie-and-tv-various-artists-star-trek-star-trek,False,1
output,movie-and-tv-various-artists-star-trek-the-final-frontier,False,1
output,movie-and-tv-various-artists-star-trek-the-next-generation,False,1
output,movie-and-tv-various-artists-star-trek-the-search-for-spock,False,1
output,movie-and-tv-various-artists-star-trek-the-undiscovered-country,False,1
output,movie-and-tv-various-artists-star-trek-the-voyage-home,False,1
output,movie-and-tv-various-artists-star-trek-the-wrath-of-khan,False,1
output,movie-and-tv-various-artists-star-trek-them-from-search-for-spock,False,1
output,movie-and-tv-various-artists-star-trek-voyager,False,1
output,movie-and-tv-various-artists-the-big-book-of-movie-music,False,1
output,movie-and-tv-various-artists-the-simpsons-simpsons-songbook,False,1
output,movie-and-tv-various-artists-the-tv-fakebook,False,1
output,movie-and-tv-various-artists-top-movie-hits,False,1
output,movie-and-tv-various-artists-tv-detective-themes-for-solo-piano,False,1
output,movie-and-tv-various-artists-tv-fakebook-2nd-ed,False,1
output,movie-and-tv-various-artists-ultimate-tv-showstoppers,False,1
output,movie-and-tv-various-artists-warner-bros-75th-anniversary,False,1
output,movie-and-tv-various-artists-wizard-of-oz-book,False,1
output,neil-diamond-the-essential-neil-diamond,False,1
output,neil-young-after-the-goldrush-pvg-book,False,1
output,neil-young-decade-pvg-book,False,1
output,neil-young-decade,False,1
output,neil-young-greatest-hits-guitar-tab,False,1
output,neil-young-harvest-moon-guitar-tab,False,1
output,neil-young-harvest-score,False,1
output,neil-young-the-best-of-neil-young-pvg-book,False,1
output,night-ranger---seven-wishes--jap-score-,False,1
output,night-ranger-seven-wishes-fix-test,False,1
output,night-ranger-seven-wishes-jap-score,False,1
output,paul-mccartney-all-the-best,False,1
output,paul-mccartney-chaos-and-creation-in-the-backyard-pvg-book,False,1
output,paul-mccartney-flowers-in-the-dirt,False,1
output,paul-mccartney-press-to-play,False,1
output,paul-mccartney-ram,False,1
output,paul-mccartney-tripping-the-live-fantastic-pvg-book,False,1
output,paul-mccartney-tug-of-war-pvg-book,False,1
output,paul-simon-anthology,False,1
output,paul-simon-simon-garfunkel-s-greatest-hits,False,1
output,peter-frampton-the-best-of-guitar-tab,False,1
output,pink-floyd-anthology-book,False,1
output,pink-floyd-anthology-p110-175,False,1
output,pink-floyd-anthology-p58-109,False,1
output,pink-floyd-anthology-pvg,False,1
output,pink-floyd-dark-side-of-the-moon-2,False,1
output,pink-floyd-dark-side-of-the-moon-pvg,False,1
output,pink-floyd-dark-side-of-the-moon,False,1
output,pink-floyd-pink-floyd-songbook,False,1
output,pink-floyd-the-wall-pvg,False,1
output,pink-floyd-wish-you-were-here-pvg,False,1
output,pink-floyd-wish-you-were-here,False,1
output,pink-funhouse-pvg,False,1
output,pink-i-m-not-dead-pvg-book,False,1
output,pink-missundaztood-pvg-book,False,1
output,police-the-great-songs-of-the-police,False,1
output,pretenders-best-of-pretenders,False,1
output,prince-purple-rain-score,False,1
output,queen-deluxe-anthology-pvg,False,1
output,queen-greatest-hits-1-score,False,1
output,queen-greatest-hits-ii-pvg,False,1
output,queen-greatest-hits,False,1
output,queen-hit-songs,False,1
output,randy-newman-collection,False,1
output,reo-speedwagon-good-trouble,False,1
output,reo-speedwagon-hi-infidelity,False,1
output,reo-speedwagon-the-hits,False,1
output,rod-stewart-the-great-american-songbook,False,1
output,rolling-stones-best-of-rolling-stones-1963-1973-piano-songbook,False,1
output,rolling-stones-let-it-bleed-guitar-tab,False,1
output,rolling-stones-sticky-fingers-score,False,1
output,roy-orbison-greatest-hits,False,1
output,santana-off-the-record,False,1
output,scott-joplin-the-best-of,False,1
output,shania-twain-greatest-hits,False,1
output,shania-twain-up-pvg-book,False,1
output,sheryl-crow-tuesday-night-music-club-pvg-book,False,1
output,sheryl-crow-very-best,False,1
output,spice-girls-greatest-hits,False,1
output,steely-dan-the-best,False,1
output,steve-miller-band-13-biggest-hits,False,1
output,steve-miller-band-rock-best-hits-jap-score,False,1
output,steve-winwood-arc-of-a-diver-pvg-book,False,1
output,steve-winwood-the-great-songs-of,False,1
output,supertramp-anthology,False,1
output,supertramp-breakfast-in-america-pvg-book,False,1
output,supertramp-crime-of-the-century-book,False,1
output,survivor-greatest-hits,False,1
output,taylor-swift-best-of-easy-piano,False,1
output,taylor-swift-fearless-pvg-book,False,1
output,taylor-swift-speak-now-pvg-book,False,1
output,taylor-swift-taylor-swift-guitar-compilation,False,1
output,taylor-swift-taylor-swift,False,1
output,the-band-band-northern-lights-southern-cross-pvg,False,1
output,the-band-band-stage-fright-pvg,False,1
output,the-band-rock-of-ages-pvg-book,False,1
output,the-band-the-band-and-music-from-big-pink,False,1
output,the-wizard-of-oz-script,False,1
output,tom-waits-anthology,False,1
output,tori-amos-book-anthology,False,1
output,toto-best-of,False,1
output,toto-collection,False,1
output,toto-past-to-present-book,False,1
output,traveling-wilburys-volume-1,False,1
output,van-morrison-anthology-2,False,1
output,van-morrison-anthology,False,1
output,van-morrison-back-on-top-book,False,1
output,van-morrison-days-like-these-book,False,1
output,various-artists---high-school-musical--score-,False,1
output,various-artists---youre-a-good-man-charlie-brown--score-,False,1
output,various-artists-100-songs-for-kids-easy-guitar-songbook,False,1
output,various-artists-50-platinum-country-hits,False,1
output,various-artists-50-s-and-60-s,False,1
output,various-artists-557-standards-sheet-music-piano-2,False,1
output,various-artists-62-stars-62-hits-60-s-compilation,False,1
output,various-artists-70-s-collection-57pp,False,1
output,various-artists-70-s-hits-easy-piano,False,1
output,various-artists-adult-contemporary-hits-of-the-nineties,False,1
output,various-artists-all-time-best-collection-vol-3,False,1
output,various-artists-best-in-country-sheet-music,False,1
output,various-artists-best-of-80s-rock-pvg,False,1
output,various-artists-best-of-the-70s-80s-solo-piano,False,1
output,various-artists-best-rock-songs-2000-2005,False,1
output,various-artists-biggest-pop-hits-1996-1997,False,1
output,various-artists-chart-hits-01-02,False,1
output,various-artists-chart-hits-04-05,False,1
output,various-artists-chart-hits-98-99,False,1
output,various-artists-classic-rock-73-songs,False,1
output,various-artists-classic-rock-73,False,1
output,various-artists-collection-of-country-music,False,1
output,various-artists-complete-piano-player-easy-blues-22-songs,False,1
output,various-artists-country-classics-pvg,False,1
output,various-artists-even-more-songs-of-the-eighties-pvg,False,1
output,various-artists-golden-era-of-rock-and-roll-grab-it,False,1
output,various-artists-great-bands-70s-v2,False,1
output,various-artists-great-bands-70s,False,1
output,various-artists-great-bands-of-the-60s-pvg-book,False,1
output,various-artists-great-bands-of-the-70s-pvg-book,False,1
output,various-artists-great-big-book-of-children-s-songs,False,1
output,various-artists-great-country-collection,False,1
output,various-artists-great-songs-of-the-70s-guitar-tab,False,1
output,various-artists-greatest-hits-of-2004-2005,False,1
output,various-artists-greatest-love-songs-of-80s,False,1
output,various-artists-greatest-love-songs-of-the-60s,False,1
output,various-artists-greatest-love-songs-of-the-70s,False,1
output,various-artists-greatest-love-songs-of-the-80s,False,1
output,various-artists-heavy-metal-vol-iii,False,1
output,various-artists-heavy-rock-hits-of-the-80s-pvg,False,1
output,various-artists-history-of-rock-late-80s,False,1
output,various-artists-more-songs-of-the-eighties-pvg,False,1
output,various-artists-music-for-the-millenium-the-seventies,False,1
output,various-artists-music-for-the-millennium-the-seventies,False,1
output,various-artists-oldies-but-goodies,False,1
output,various-artists-popular-piano-solos,False,1
output,various-artists-songs-of-the-60s-pvg,False,1
output,various-artists-the-1980s,False,1
output,various-artists-the-60s-and-70s-rock-score,False,1
output,various-artists-the-best-children-s-songs-ever-easy-piano,False,1
output,various-artists-the-decade-series-the-1980s,False,1
output,various-artists-the-greatest-love-songs-of-the-80s,False,1
output,various-artists-ultimate-100-pop-hits-of-the-90s,False,1
output,various-artists-ultimate-pop-sheet-music-collection-2000,False,1
output,vince-guaraldi-peanuts-songbook,False,1
output,vince-guaraldi-the-vince-guaraldi-collection,False,1
output,whitney-houston-the-best-of,False,1
output,who-who-anthology-0001,False,1
output,who-who-anthology,False,1
output,wings-greatest-hits,False,1
output,wings-london-town-pvg-book,False,1
output,wings-over-america-pvg,False,1
output,yes-complete-deluxe-edition,False,1
output,zz-top-greatest-hits-2,False,1
output,zz-top-greatest-hits,False,1
s3:,,False,7
