artist,preferred_book,other_book,filename,source_path,target_path,reason,size,size_other,size_preferred,size_diff
Beatles,Beatles - Fake Songbook (guitar),Fake Songbook (guitar),The John Lennon-paul Mccartney - Yesterday.pdf,Beatles/Fake Songbook (guitar)/Songs/The John Lennon-paul Mccartney - Yesterday.pdf,Beatles/Beatles - Fake Songbook (guitar)/The John Lennon-paul Mccartney - Yesterday.pdf,unique_in_other,4763,,,
Beatles,Beatles - Fake Songbook (guitar),Fake Songbook (guitar),The Kinks - All Day And All Of The Night.pdf,Beatles/Fake Songbook (guitar)/Songs/The Kinks - All Day And All Of The Night.pdf,Beatles/Beatles - Fake Songbook (guitar)/The Kinks - All Day And All Of The Night.pdf,unique_in_other,6343,,,
Beatles,Beatles - Fake Songbook (guitar),Fake Songbook (guitar),"The Lyrics Mention -arranged- Lennon,mccartney,harrison,starkey.- Which Suggests The Artist Is The Beatles - Maggie Mae.pdf","Beatles/Fake Songbook (guitar)/Songs/The Lyrics Mention -arranged- Lennon,mccartney,harrison,starkey.- Which Suggests The Artist Is The Beatles - Maggie Mae.pdf","Beatles/Beatles - Fake Songbook (guitar)/The Lyrics Mention -arranged- Lennon,mccartney,harrison,starkey.- Which Suggests The Artist Is The Beatles - Maggie Mae.pdf",unique_in_other,5026,,,
Beatles,Beatles - Fake Songbook (guitar),Fake Songbook (guitar),"The Lyrics Mention -oh, Lovely Rita, Meter Maid- Which Appears To Be The Song Title, Though No Explicit Artist Name Is Given - Lovely Rita, Maid.pdf","Beatles/Fake Songbook (guitar)/Songs/The Lyrics Mention -oh, Lovely Rita, Meter Maid- Which Appears To Be The Song Title, Though No Explicit Artist Name Is Given - Lovely Rita, Maid.pdf","Beatles/Beatles - Fake Songbook (guitar)/The Lyrics Mention -oh, Lovely Rita, Meter Maid- Which Appears To Be The Song Title, Though No Explicit Artist Name Is Given - Lovely Rita, Maid.pdf",unique_in_other,1589,,,
Beatles,Beatles - Fake Songbook (guitar),Fake Songbook (guitar),"The Lyrics Mention -rochester Institute Of Technology- Which Suggests This Is Likely Sheet Music Or Lyrics For A Song By Students Or Associated With That University, Rather Than A Commercially Rel.pdf","Beatles/Fake Songbook (guitar)/Songs/The Lyrics Mention -rochester Institute Of Technology- Which Suggests This Is Likely Sheet Music Or Lyrics For A Song By Students Or Associated With That University, Rather Than A Commercially Rel.pdf","Beatles/Beatles - Fake Songbook (guitar)/The Lyrics Mention -rochester Institute Of Technology- Which Suggests This Is Likely Sheet Music Or Lyrics For A Song By Students Or Associated With That University, Rather Than A Commercially Rel.pdf",unique_in_other,17724,,,
Beatles,Beatles - Fake Songbook (guitar),Fake Songbook (guitar),Unknown Artist - All You Need Is Love.pdf,Beatles/Fake Songbook (guitar)/Songs/Unknown Artist - All You Need Is Love.pdf,Beatles/Beatles - Fake Songbook (guitar)/Unknown Artist - All You Need Is Love.pdf,unique_in_other,2486,,,
Beatles,Beatles - Fake Songbook (guitar),Fake Songbook (guitar),Unknown Artist - And I Love Her.pdf,Beatles/Fake Songbook (guitar)/Songs/Unknown Artist - And I Love Her.pdf,Beatles/Beatles - Fake Songbook (guitar)/Unknown Artist - And I Love Her.pdf,unique_in_other,11093,,,
Beatles,Beatles - Fake Songbook (guitar),Fake Songbook (guitar),Unknown Artist - Blackbird.pdf,Beatles/Fake Songbook (guitar)/Songs/Unknown Artist - Blackbird.pdf,Beatles/Beatles - Fake Songbook (guitar)/Unknown Artist - Blackbird.pdf,unique_in_other,1582,,,
Beatles,Beatles - Fake Songbook (guitar),Fake Songbook (guitar),Unknown Artist - Drive My Car.pdf,Beatles/Fake Songbook (guitar)/Songs/Unknown Artist - Drive My Car.pdf,Beatles/Beatles - Fake Songbook (guitar)/Unknown Artist - Drive My Car.pdf,unique_in_other,4596,,,
Beatles,Beatles - Fake Songbook (guitar),Fake Songbook (guitar),Unknown Artist - Eight Days A Week.pdf,Beatles/Fake Songbook (guitar)/Songs/Unknown Artist - Eight Days A Week.pdf,Beatles/Beatles - Fake Songbook (guitar)/Unknown Artist - Eight Days A Week.pdf,unique_in_other,2308,,,
Beatles,Beatles - Fake Songbook (guitar),Fake Songbook (guitar),Unknown Artist - Free As A Bird.pdf,Beatles/Fake Songbook (guitar)/Songs/Unknown Artist - Free As A Bird.pdf,Beatles/Beatles - Fake Songbook (guitar)/Unknown Artist - Free As A Bird.pdf,unique_in_other,3495,,,
Beatles,Beatles - Fake Songbook (guitar),Fake Songbook (guitar),Unknown Artist - Here Comes The Sun.pdf,Beatles/Fake Songbook (guitar)/Songs/Unknown Artist - Here Comes The Sun.pdf,Beatles/Beatles - Fake Songbook (guitar)/Unknown Artist - Here Comes The Sun.pdf,unique_in_other,4927,,,
Beatles,Beatles - Fake Songbook (guitar),Fake Songbook (guitar),Unknown Artist - Hey Jude.pdf,Beatles/Fake Songbook (guitar)/Songs/Unknown Artist - Hey Jude.pdf,Beatles/Beatles - Fake Songbook (guitar)/Unknown Artist - Hey Jude.pdf,unique_in_other,6306,,,
Beatles,Beatles - Fake Songbook (guitar),Fake Songbook (guitar),Unknown Artist - In An Octopus's Garden.pdf,Beatles/Fake Songbook (guitar)/Songs/Unknown Artist - In An Octopus's Garden.pdf,Beatles/Beatles - Fake Songbook (guitar)/Unknown Artist - In An Octopus's Garden.pdf,unique_in_other,1493,,,
Beatles,Beatles - Fake Songbook (guitar),Fake Songbook (guitar),Unknown Artist - In My Life.pdf,Beatles/Fake Songbook (guitar)/Songs/Unknown Artist - In My Life.pdf,Beatles/Beatles - Fake Songbook (guitar)/Unknown Artist - In My Life.pdf,unique_in_other,9582,,,
Beatles,Beatles - Fake Songbook (guitar),Fake Songbook (guitar),Unknown Artist - Ju-lia.pdf,Beatles/Fake Songbook (guitar)/Songs/Unknown Artist - Ju-lia.pdf,Beatles/Beatles - Fake Songbook (guitar)/Unknown Artist - Ju-lia.pdf,unique_in_other,2412,,,
Beatles,Beatles - Fake Songbook (guitar),Fake Songbook (guitar),Unknown Artist - Let It Be.pdf,Beatles/Fake Songbook (guitar)/Songs/Unknown Artist - Let It Be.pdf,Beatles/Beatles - Fake Songbook (guitar)/Unknown Artist - Let It Be.pdf,unique_in_other,2225,,,
Beatles,Beatles - Fake Songbook (guitar),Fake Songbook (guitar),Unknown Artist - Love Me Do.pdf,Beatles/Fake Songbook (guitar)/Songs/Unknown Artist - Love Me Do.pdf,Beatles/Beatles - Fake Songbook (guitar)/Unknown Artist - Love Me Do.pdf,unique_in_other,2261,,,
Beatles,Beatles - Fake Songbook (guitar),Fake Songbook (guitar),"Unknown Artist - Martha, My Dear.pdf","Beatles/Fake Songbook (guitar)/Songs/Unknown Artist - Martha, My Dear.pdf","Beatles/Beatles - Fake Songbook (guitar)/Unknown Artist - Martha, My Dear.pdf",unique_in_other,1429,,,
Beatles,Beatles - Fake Songbook (guitar),Fake Songbook (guitar),Unknown Artist - Mr. Moonlight.pdf,Beatles/Fake Songbook (guitar)/Songs/Unknown Artist - Mr. Moonlight.pdf,Beatles/Beatles - Fake Songbook (guitar)/Unknown Artist - Mr. Moonlight.pdf,unique_in_other,1330,,,
Beatles,Beatles - Fake Songbook (guitar),Fake Songbook (guitar),Unknown Artist - Strawberry Fields Forever.pdf,Beatles/Fake Songbook (guitar)/Songs/Unknown Artist - Strawberry Fields Forever.pdf,Beatles/Beatles - Fake Songbook (guitar)/Unknown Artist - Strawberry Fields Forever.pdf,unique_in_other,2287,,,
Beatles,Beatles - Fake Songbook (guitar),Fake Songbook (guitar),Unknown Artist - Taxman.pdf,Beatles/Fake Songbook (guitar)/Songs/Unknown Artist - Taxman.pdf,Beatles/Beatles - Fake Songbook (guitar)/Unknown Artist - Taxman.pdf,unique_in_other,8071,,,
Beatles,Beatles - Fake Songbook (guitar),Fake Songbook (guitar),Unknown Artist - Thank You Girl.pdf,Beatles/Fake Songbook (guitar)/Songs/Unknown Artist - Thank You Girl.pdf,Beatles/Beatles - Fake Songbook (guitar)/Unknown Artist - Thank You Girl.pdf,unique_in_other,13651,,,
Beatles,Beatles - Fake Songbook (guitar),Fake Songbook (guitar),Unknown Artist - Till There Was You.pdf,Beatles/Fake Songbook (guitar)/Songs/Unknown Artist - Till There Was You.pdf,Beatles/Beatles - Fake Songbook (guitar)/Unknown Artist - Till There Was You.pdf,unique_in_other,6596,,,
Beatles,Beatles - Fake Songbook (guitar),Fake Songbook (guitar),Unknown Artist - Twist And Shout.pdf,Beatles/Fake Songbook (guitar)/Songs/Unknown Artist - Twist And Shout.pdf,Beatles/Beatles - Fake Songbook (guitar)/Unknown Artist - Twist And Shout.pdf,unique_in_other,6060,,,
Beatles,Beatles - Fake Songbook (guitar),Fake Songbook (guitar),Unknown Artist - While My Guitar Gently Weeps Tab.pdf,Beatles/Fake Songbook (guitar)/Songs/Unknown Artist - While My Guitar Gently Weeps Tab.pdf,Beatles/Beatles - Fake Songbook (guitar)/Unknown Artist - While My Guitar Gently Weeps Tab.pdf,unique_in_other,1653,,,
Beatles,Beatles - Fake Songbook (guitar),Fake Songbook (guitar),Unknown Artist - Wild Honey Pie.pdf,Beatles/Fake Songbook (guitar)/Songs/Unknown Artist - Wild Honey Pie.pdf,Beatles/Beatles - Fake Songbook (guitar)/Unknown Artist - Wild Honey Pie.pdf,unique_in_other,5078,,,
Beatles,Beatles - Fake Songbook (guitar),Fake Songbook (guitar),Unknown Artist - Yellow Submarine.pdf,Beatles/Fake Songbook (guitar)/Songs/Unknown Artist - Yellow Submarine.pdf,Beatles/Beatles - Fake Songbook (guitar)/Unknown Artist - Yellow Submarine.pdf,unique_in_other,2406,,,
Beatles,Beatles - Fake Songbook (guitar),Fake Songbook (guitar),Unknown Artist - Yesterday's Tao.pdf,Beatles/Fake Songbook (guitar)/Songs/Unknown Artist - Yesterday's Tao.pdf,Beatles/Beatles - Fake Songbook (guitar)/Unknown Artist - Yesterday's Tao.pdf,unique_in_other,1333,,,
Beatles,Beatles - Fake Songbook (guitar),Fake Songbook (guitar),Unknown Artist - Yesterday.pdf,Beatles/Fake Songbook (guitar)/Songs/Unknown Artist - Yesterday.pdf,Beatles/Beatles - Fake Songbook (guitar)/Unknown Artist - Yesterday.pdf,unique_in_other,1597,,,
Beatles,Beatles - Fake Songbook (guitar),Fake Songbook (guitar),With The Beatles - Money (that's What I Want).pdf,Beatles/Fake Songbook (guitar)/Songs/With The Beatles - Money (that's What I Want).pdf,Beatles/Beatles - Fake Songbook (guitar)/With The Beatles - Money (that's What I Want).pdf,unique_in_other,8835,,,
Beatles,Beatles - Fake Songbook (guitar),Fake Songbook (guitar),Words & Music By Lennon-mccartney - Good Day Sunshine.pdf,Beatles/Fake Songbook (guitar)/Songs/Words & Music By Lennon-mccartney - Good Day Sunshine.pdf,Beatles/Beatles - Fake Songbook (guitar)/Words & Music By Lennon-mccartney - Good Day Sunshine.pdf,unique_in_other,5368,,,
Beatles,Beatles - Fake Songbook (guitar),Fake Songbook (guitar),Words & Music- Lennon-mccartney - Eight Days A Week.pdf,Beatles/Fake Songbook (guitar)/Songs/Words & Music- Lennon-mccartney - Eight Days A Week.pdf,Beatles/Beatles - Fake Songbook (guitar)/Words & Music- Lennon-mccartney - Eight Days A Week.pdf,unique_in_other,5072,,,
Beatles,Beatles - Fake Songbook (guitar),Fake Songbook (guitar),Words & Music- Lennon-mccartney - I Feel Fine.pdf,Beatles/Fake Songbook (guitar)/Songs/Words & Music- Lennon-mccartney - I Feel Fine.pdf,Beatles/Beatles - Fake Songbook (guitar)/Words & Music- Lennon-mccartney - I Feel Fine.pdf,unique_in_other,5285,,,
Beatles,Beatles - Fake Songbook (guitar),Fake Songbook (guitar),[define- Ebt 3 0 1 3 2 3 0 1] (which Appears To Be A Reference To The Beatles-lennon-mccartney) - When I'm Sixty-four.pdf,Beatles/Fake Songbook (guitar)/Songs/[define- Ebt 3 0 1 3 2 3 0 1] (which Appears To Be A Reference To The Beatles-lennon-mccartney) - When I'm Sixty-four.pdf,Beatles/Beatles - Fake Songbook (guitar)/[define- Ebt 3 0 1 3 2 3 0 1] (which Appears To Be A Reference To The Beatles-lennon-mccartney) - When I'm Sixty-four.pdf,unique_in_other,6336,,,
Beatles,Beatles - Fake Songbook (guitar),Fake Songbook (guitar),[john Lennon-paul Mccartney] - Yellow Submarine.pdf,Beatles/Fake Songbook (guitar)/Songs/[john Lennon-paul Mccartney] - Yellow Submarine.pdf,Beatles/Beatles - Fake Songbook (guitar)/[john Lennon-paul Mccartney] - Yellow Submarine.pdf,unique_in_other,5083,,,
Beatles,Beatles - Fake Songbook (guitar),Fake Songbook (guitar),[unable To Determine Artist Name] - Girl.pdf,Beatles/Fake Songbook (guitar)/Songs/[unable To Determine Artist Name] - Girl.pdf,Beatles/Beatles - Fake Songbook (guitar)/[unable To Determine Artist Name] - Girl.pdf,unique_in_other,5542,,,
Beatles,Beatles - Joy Of Beatles,Joy Of Beatles,Words & Music By John Lennon & Paul Mccartney - A Hard Day's Night.pdf,Beatles/Joy Of Beatles/Songs/Words & Music By John Lennon & Paul Mccartney - A Hard Day's Night.pdf,Beatles/Beatles - Joy Of Beatles/Words & Music By John Lennon & Paul Mccartney - A Hard Day's Night.pdf,unique_in_other,4970909,,,
Beatles,Beatles - Live At The Hollywood Bowl (2),Live At The Hollywood Bowl (2),"The Image Does Not Explicitly State The Artist Name, But Based On The Famous Song Title -a Hard Day's Night-, This Appears To Be Sheet Music From The Beatles - A Hard Day's Night.pdf","Beatles/Live At The Hollywood Bowl (2)/Songs/The Image Does Not Explicitly State The Artist Name, But Based On The Famous Song Title -a Hard Day's Night-, This Appears To Be Sheet Music From The Beatles - A Hard Day's Night.pdf","Beatles/Beatles - Live At The Hollywood Bowl (2)/The Image Does Not Explicitly State The Artist Name, But Based On The Famous Song Title -a Hard Day's Night-, This Appears To Be Sheet Music From The Beatles - A Hard Day's Night.pdf",unique_in_other,96434,,,
Beatles,Beatles - Live At The Hollywood Bowl (2),Live At The Hollywood Bowl (2),Unknown Artist - All My Loving.pdf,Beatles/Live At The Hollywood Bowl (2)/Songs/Unknown Artist - All My Loving.pdf,Beatles/Beatles - Live At The Hollywood Bowl (2)/Unknown Artist - All My Loving.pdf,unique_in_other,88043,,,
Beatles,Beatles - Live At The Hollywood Bowl (2),Live At The Hollywood Bowl (2),Unknown Artist - Boys.pdf,Beatles/Live At The Hollywood Bowl (2)/Songs/Unknown Artist - Boys.pdf,Beatles/Beatles - Live At The Hollywood Bowl (2)/Unknown Artist - Boys.pdf,unique_in_other,105643,,,
Beatles,Beatles - Live At The Hollywood Bowl (2),Live At The Hollywood Bowl (2),Unknown Artist - Can't Buy Me Love.pdf,Beatles/Live At The Hollywood Bowl (2)/Songs/Unknown Artist - Can't Buy Me Love.pdf,Beatles/Beatles - Live At The Hollywood Bowl (2)/Unknown Artist - Can't Buy Me Love.pdf,unique_in_other,118744,,,
Beatles,Beatles - Live At The Hollywood Bowl (2),Live At The Hollywood Bowl (2),Unknown Artist - Dizzy Miss Lizzie.pdf,Beatles/Live At The Hollywood Bowl (2)/Songs/Unknown Artist - Dizzy Miss Lizzie.pdf,Beatles/Beatles - Live At The Hollywood Bowl (2)/Unknown Artist - Dizzy Miss Lizzie.pdf,unique_in_other,104395,,,
Beatles,Beatles - Live At The Hollywood Bowl (2),Live At The Hollywood Bowl (2),Unknown Artist - Help!.pdf,Beatles/Live At The Hollywood Bowl (2)/Songs/Unknown Artist - Help!.pdf,Beatles/Beatles - Live At The Hollywood Bowl (2)/Unknown Artist - Help!.pdf,unique_in_other,115291,,,
Beatles,Beatles - Live At The Hollywood Bowl (2),Live At The Hollywood Bowl (2),Unknown Artist - Long Tall Sally.pdf,Beatles/Live At The Hollywood Bowl (2)/Songs/Unknown Artist - Long Tall Sally.pdf,Beatles/Beatles - Live At The Hollywood Bowl (2)/Unknown Artist - Long Tall Sally.pdf,unique_in_other,102500,,,
Beatles,Beatles - Live At The Hollywood Bowl (2),Live At The Hollywood Bowl (2),Unknown Artist - She Loves You.pdf,Beatles/Live At The Hollywood Bowl (2)/Songs/Unknown Artist - She Loves You.pdf,Beatles/Beatles - Live At The Hollywood Bowl (2)/Unknown Artist - She Loves You.pdf,unique_in_other,320814,,,
Beatles,Beatles - Live At The Hollywood Bowl (2),Live At The Hollywood Bowl (2),Unknown Artist - She's A Woman.pdf,Beatles/Live At The Hollywood Bowl (2)/Songs/Unknown Artist - She's A Woman.pdf,Beatles/Beatles - Live At The Hollywood Bowl (2)/Unknown Artist - She's A Woman.pdf,unique_in_other,128730,,,
Beatles,Beatles - Live At The Hollywood Bowl (2),Live At The Hollywood Bowl (2),Unknown Artist - Things We Said Today.pdf,Beatles/Live At The Hollywood Bowl (2)/Songs/Unknown Artist - Things We Said Today.pdf,Beatles/Beatles - Live At The Hollywood Bowl (2)/Unknown Artist - Things We Said Today.pdf,unique_in_other,146729,,,
Beatles,Beatles - Live At The Hollywood Bowl (2),Live At The Hollywood Bowl (2),Unknown Artist - Ticket To Ride.pdf,Beatles/Live At The Hollywood Bowl (2)/Songs/Unknown Artist - Ticket To Ride.pdf,Beatles/Beatles - Live At The Hollywood Bowl (2)/Unknown Artist - Ticket To Ride.pdf,unique_in_other,106025,,,
Beatles,Beatles - Live At The Hollywood Bowl (2),Live At The Hollywood Bowl (2),Unknown Artist - Twist And Shout.pdf,Beatles/Live At The Hollywood Bowl (2)/Songs/Unknown Artist - Twist And Shout.pdf,Beatles/Beatles - Live At The Hollywood Bowl (2)/Unknown Artist - Twist And Shout.pdf,unique_in_other,46630,,,
Beatles,Beatles - Live At The Hollywood Bowl,Live At The Hollywood Bowl,"The Image Does Not Explicitly State The Artist Name, But Based On The Famous Song Title -a Hard Day's Night-, This Appears To Be Sheet Music From The Beatles - A Hard Day's Night.pdf","Beatles/Live At The Hollywood Bowl/Songs/The Image Does Not Explicitly State The Artist Name, But Based On The Famous Song Title -a Hard Day's Night-, This Appears To Be Sheet Music From The Beatles - A Hard Day's Night.pdf","Beatles/Beatles - Live At The Hollywood Bowl/The Image Does Not Explicitly State The Artist Name, But Based On The Famous Song Title -a Hard Day's Night-, This Appears To Be Sheet Music From The Beatles - A Hard Day's Night.pdf",unique_in_other,96434,,,
Beatles,Beatles - Live At The Hollywood Bowl,Live At The Hollywood Bowl,Unknown Artist - All My Loving.pdf,Beatles/Live At The Hollywood Bowl/Songs/Unknown Artist - All My Loving.pdf,Beatles/Beatles - Live At The Hollywood Bowl/Unknown Artist - All My Loving.pdf,unique_in_other,88043,,,
Beatles,Beatles - Live At The Hollywood Bowl,Live At The Hollywood Bowl,Unknown Artist - Boys.pdf,Beatles/Live At The Hollywood Bowl/Songs/Unknown Artist - Boys.pdf,Beatles/Beatles - Live At The Hollywood Bowl/Unknown Artist - Boys.pdf,unique_in_other,105643,,,
Beatles,Beatles - Live At The Hollywood Bowl,Live At The Hollywood Bowl,Unknown Artist - Can't Buy Me Love.pdf,Beatles/Live At The Hollywood Bowl/Songs/Unknown Artist - Can't Buy Me Love.pdf,Beatles/Beatles - Live At The Hollywood Bowl/Unknown Artist - Can't Buy Me Love.pdf,unique_in_other,118744,,,
Beatles,Beatles - Live At The Hollywood Bowl,Live At The Hollywood Bowl,Unknown Artist - Dizzy Miss Lizzie.pdf,Beatles/Live At The Hollywood Bowl/Songs/Unknown Artist - Dizzy Miss Lizzie.pdf,Beatles/Beatles - Live At The Hollywood Bowl/Unknown Artist - Dizzy Miss Lizzie.pdf,unique_in_other,104395,,,
Beatles,Beatles - Live At The Hollywood Bowl,Live At The Hollywood Bowl,Unknown Artist - Help!.pdf,Beatles/Live At The Hollywood Bowl/Songs/Unknown Artist - Help!.pdf,Beatles/Beatles - Live At The Hollywood Bowl/Unknown Artist - Help!.pdf,unique_in_other,115291,,,
Beatles,Beatles - Live At The Hollywood Bowl,Live At The Hollywood Bowl,Unknown Artist - Long Tall Sally.pdf,Beatles/Live At The Hollywood Bowl/Songs/Unknown Artist - Long Tall Sally.pdf,Beatles/Beatles - Live At The Hollywood Bowl/Unknown Artist - Long Tall Sally.pdf,unique_in_other,102500,,,
Beatles,Beatles - Live At The Hollywood Bowl,Live At The Hollywood Bowl,Unknown Artist - She Loves You.pdf,Beatles/Live At The Hollywood Bowl/Songs/Unknown Artist - She Loves You.pdf,Beatles/Beatles - Live At The Hollywood Bowl/Unknown Artist - She Loves You.pdf,unique_in_other,320814,,,
Beatles,Beatles - Live At The Hollywood Bowl,Live At The Hollywood Bowl,Unknown Artist - She's A Woman.pdf,Beatles/Live At The Hollywood Bowl/Songs/Unknown Artist - She's A Woman.pdf,Beatles/Beatles - Live At The Hollywood Bowl/Unknown Artist - She's A Woman.pdf,unique_in_other,128730,,,
Beatles,Beatles - Live At The Hollywood Bowl,Live At The Hollywood Bowl,Unknown Artist - Things We Said Today.pdf,Beatles/Live At The Hollywood Bowl/Songs/Unknown Artist - Things We Said Today.pdf,Beatles/Beatles - Live At The Hollywood Bowl/Unknown Artist - Things We Said Today.pdf,unique_in_other,146729,,,
Beatles,Beatles - Live At The Hollywood Bowl,Live At The Hollywood Bowl,Unknown Artist - Ticket To Ride.pdf,Beatles/Live At The Hollywood Bowl/Songs/Unknown Artist - Ticket To Ride.pdf,Beatles/Beatles - Live At The Hollywood Bowl/Unknown Artist - Ticket To Ride.pdf,unique_in_other,106025,,,
Beatles,Beatles - Live At The Hollywood Bowl,Live At The Hollywood Bowl,Unknown Artist - Twist And Shout.pdf,Beatles/Live At The Hollywood Bowl/Songs/Unknown Artist - Twist And Shout.pdf,Beatles/Beatles - Live At The Hollywood Bowl/Unknown Artist - Twist And Shout.pdf,unique_in_other,46630,,,
Beatles,Beatles - Revolver (2),Revolver (2),George Harrison - Love You To.pdf,Beatles/Revolver (2)/Songs/George Harrison - Love You To.pdf,Beatles/Beatles - Revolver (2)/George Harrison - Love You To.pdf,unique_in_other,428516,,,
Beatles,Beatles - Revolver (2),Revolver (2),George Harrison - Taxman.pdf,Beatles/Revolver (2)/Songs/George Harrison - Taxman.pdf,Beatles/Beatles - Revolver (2)/George Harrison - Taxman.pdf,unique_in_other,692121,,,
Beatles,Beatles - Revolver (2),Revolver (2),"The Image Does Not Explicitly State The Artist Name, But Based On The Song Title, It Appears To Be A Composition By The Beatles (written By Paul Mccartney And John Lennon) - Here, There And Everyw.pdf","Beatles/Revolver (2)/Songs/The Image Does Not Explicitly State The Artist Name, But Based On The Song Title, It Appears To Be A Composition By The Beatles (written By Paul Mccartney And John Lennon) - Here, There And Everyw.pdf","Beatles/Beatles - Revolver (2)/The Image Does Not Explicitly State The Artist Name, But Based On The Song Title, It Appears To Be A Composition By The Beatles (written By Paul Mccartney And John Lennon) - Here, There And Everyw.pdf",unique_in_other,745166,,,
Beatles,Beatles - Revolver (2),Revolver (2),"The Song Credits List John Lennon & Paul Mccartney As The Writers, Suggesting This Is A Song By The Beatles - Got To Get You Into My Life.pdf","Beatles/Revolver (2)/Songs/The Song Credits List John Lennon & Paul Mccartney As The Writers, Suggesting This Is A Song By The Beatles - Got To Get You Into My Life.pdf","Beatles/Beatles - Revolver (2)/The Song Credits List John Lennon & Paul Mccartney As The Writers, Suggesting This Is A Song By The Beatles - Got To Get You Into My Life.pdf",unique_in_other,1113866,,,
Beatles,Beatles - Revolver (2),Revolver (2),"The Song Credits List John Lennon & Paul Mccartney As The Writers, Suggesting This Is A Song By The Beatles - I'm Only Sleeping.pdf","Beatles/Revolver (2)/Songs/The Song Credits List John Lennon & Paul Mccartney As The Writers, Suggesting This Is A Song By The Beatles - I'm Only Sleeping.pdf","Beatles/Beatles - Revolver (2)/The Song Credits List John Lennon & Paul Mccartney As The Writers, Suggesting This Is A Song By The Beatles - I'm Only Sleeping.pdf",unique_in_other,836316,,,
Beatles,Beatles - Revolver (2),Revolver (2),Unknown Artist - And Your Bird Can Sing.pdf,Beatles/Revolver (2)/Songs/Unknown Artist - And Your Bird Can Sing.pdf,Beatles/Beatles - Revolver (2)/Unknown Artist - And Your Bird Can Sing.pdf,unique_in_other,630355,,,
Beatles,Beatles - Revolver (2),Revolver (2),Unknown Artist - Dr. Robert.pdf,Beatles/Revolver (2)/Songs/Unknown Artist - Dr. Robert.pdf,Beatles/Beatles - Revolver (2)/Unknown Artist - Dr. Robert.pdf,unique_in_other,678647,,,
Beatles,Beatles - Revolver (2),Revolver (2),Unknown Artist - For No One.pdf,Beatles/Revolver (2)/Songs/Unknown Artist - For No One.pdf,Beatles/Beatles - Revolver (2)/Unknown Artist - For No One.pdf,unique_in_other,521634,,,
Beatles,Beatles - Revolver (2),Revolver (2),Unknown Artist - I Want To Tell You.pdf,Beatles/Revolver (2)/Songs/Unknown Artist - I Want To Tell You.pdf,Beatles/Beatles - Revolver (2)/Unknown Artist - I Want To Tell You.pdf,unique_in_other,688505,,,
Beatles,Beatles - Revolver (2),Revolver (2),Unknown Artist - Tomorrow Never Knows.pdf,Beatles/Revolver (2)/Songs/Unknown Artist - Tomorrow Never Knows.pdf,Beatles/Beatles - Revolver (2)/Unknown Artist - Tomorrow Never Knows.pdf,unique_in_other,656686,,,
Beatles,Beatles - Revolver (2),Revolver (2),Words & Music By John Lennon & Paul Mccartney - Eleanor Rigby.pdf,Beatles/Revolver (2)/Songs/Words & Music By John Lennon & Paul Mccartney - Eleanor Rigby.pdf,Beatles/Beatles - Revolver (2)/Words & Music By John Lennon & Paul Mccartney - Eleanor Rigby.pdf,unique_in_other,626276,,,
Beatles,Beatles - Revolver (2),Revolver (2),Words & Music By John Lennon & Paul Mccartney - Good Day Sunshine.pdf,Beatles/Revolver (2)/Songs/Words & Music By John Lennon & Paul Mccartney - Good Day Sunshine.pdf,Beatles/Beatles - Revolver (2)/Words & Music By John Lennon & Paul Mccartney - Good Day Sunshine.pdf,unique_in_other,718247,,,
Beatles,Beatles - Revolver (2),Revolver (2),Words & Music By John Lennon & Paul Mccartney - She Said She Said.pdf,Beatles/Revolver (2)/Songs/Words & Music By John Lennon & Paul Mccartney - She Said She Said.pdf,Beatles/Beatles - Revolver (2)/Words & Music By John Lennon & Paul Mccartney - She Said She Said.pdf,unique_in_other,747966,,,
Beatles,Beatles - Revolver (2),Revolver (2),Words & Music By John Lennon & Paul Mccartney - Yellow Submarine.pdf,Beatles/Revolver (2)/Songs/Words & Music By John Lennon & Paul Mccartney - Yellow Submarine.pdf,Beatles/Beatles - Revolver (2)/Words & Music By John Lennon & Paul Mccartney - Yellow Submarine.pdf,unique_in_other,682156,,,
Beatles,Beatles - Revolver,Revolver,George Harrison - I Want To Tell You.pdf,Beatles/Revolver/Songs/George Harrison - I Want To Tell You.pdf,Beatles/Beatles - Revolver/George Harrison - I Want To Tell You.pdf,unique_in_other,215495,,,
Beatles,Beatles - Revolver,Revolver,George Harrison - Love You To.pdf,Beatles/Revolver/Songs/George Harrison - Love You To.pdf,Beatles/Beatles - Revolver/George Harrison - Love You To.pdf,unique_in_other,389680,,,
Beatles,Beatles - Revolver,Revolver,George Harrison - Taxman.pdf,Beatles/Revolver/Songs/George Harrison - Taxman.pdf,Beatles/Beatles - Revolver/George Harrison - Taxman.pdf,unique_in_other,373907,,,
Beatles,Beatles - Revolver,Revolver,John Lennon And Paul Mccartney - And Your Bird Can Sing.pdf,Beatles/Revolver/Songs/John Lennon And Paul Mccartney - And Your Bird Can Sing.pdf,Beatles/Beatles - Revolver/John Lennon And Paul Mccartney - And Your Bird Can Sing.pdf,unique_in_other,256558,,,
Beatles,Beatles - Revolver,Revolver,John Lennon And Paul Mccartney - Doctor Robert.pdf,Beatles/Revolver/Songs/John Lennon And Paul Mccartney - Doctor Robert.pdf,Beatles/Beatles - Revolver/John Lennon And Paul Mccartney - Doctor Robert.pdf,unique_in_other,370687,,,
