"Artist","BookName","SourcePath","HasFolder","HasPDFs","Status"
"Paul McCartney","Paul McCartney - Ram","C:\Work\AWSMusic\SheetMusic\Paul McCartney\Books\Paul McCartney - Ram.pdf","False","False","Missing"
"Paul McCartney","Paul McCartney - Tripping The Live Fantastic [PVG Book]","C:\Work\AWSMusic\SheetMusic\Paul McCartney\Books\Paul McCartney - Tripping The Live Fantastic [PVG Book].pdf","False","False","Missing"
"Paul McCartney","Paul McCartney - Tug Of War [PVG Book]","C:\Work\AWSMusic\SheetMusic\Paul McCartney\Books\Paul McCartney - Tug Of War [PVG Book].pdf","False","False","Missing"
"Paul Simon","Paul Simon - Anthology","C:\Work\AWSMusic\SheetMusic\Paul Simon\Books\Paul Simon - Anthology.pdf","False","False","Missing"
"Paul Simon","Simon & Garfunkel's Greatest Hits","C:\Work\AWSMusic\SheetMusic\Paul Simon\Books\Simon & Garfunkel's Greatest Hits.pdf","True","True","Complete"
"Peter Frampton","Peter Frampton - The Best Of [Guitar Tab]","C:\Work\AWSMusic\SheetMusic\Peter Frampton\Books\Peter Frampton - The Best Of [Guitar Tab].pdf","False","False","Missing"
"Pink","Pink - Funhouse [PVG]","C:\Work\AWSMusic\SheetMusic\Pink\Books\Pink - Funhouse [PVG].pdf","False","False","Missing"
"Pink","Pink - I'm Not Dead [PVG Book]","C:\Work\AWSMusic\SheetMusic\Pink\Books\Pink - I'm Not Dead [PVG Book].pdf","False","False","Missing"
"Pink","Pink - Missundaztood [PVG Book]","C:\Work\AWSMusic\SheetMusic\Pink\Books\Pink - Missundaztood [PVG Book].pdf","False","False","Missing"
"Pink Floyd","Pink Floyd - Anthology (book)","C:\Work\AWSMusic\SheetMusic\Pink Floyd\Books\Pink Floyd - Anthology (book).pdf","False","False","Missing"
"Pink Floyd","Pink Floyd - Anthology - p110-175","C:\Work\AWSMusic\SheetMusic\Pink Floyd\Books\Pink Floyd - Anthology - p110-175.pdf","False","False","Missing"
"Pink Floyd","Pink Floyd - Anthology - p58-109","C:\Work\AWSMusic\SheetMusic\Pink Floyd\Books\Pink Floyd - Anthology - p58-109.pdf","False","False","Missing"
"Pink Floyd","Pink Floyd - Anthology [PVG]","C:\Work\AWSMusic\SheetMusic\Pink Floyd\Books\Pink Floyd - Anthology [PVG].pdf","False","False","Missing"
"Pink Floyd","Pink Floyd - Dark Side of the Moon (2)","C:\Work\AWSMusic\SheetMusic\Pink Floyd\Books\Pink Floyd - Dark Side of the Moon (2).pdf","False","False","Missing"
"Pink Floyd","Pink Floyd - Dark Side of the Moon [PVG]","C:\Work\AWSMusic\SheetMusic\Pink Floyd\Books\Pink Floyd - Dark Side of the Moon [PVG].pdf","False","False","Missing"
"Pink Floyd","Pink Floyd - Dark Side Of The Moon","C:\Work\AWSMusic\SheetMusic\Pink Floyd\Books\Pink Floyd - Dark Side Of The Moon.pdf","False","False","Missing"
"Pink Floyd","Pink Floyd - Pink Floyd Songbook","C:\Work\AWSMusic\SheetMusic\Pink Floyd\Books\Pink Floyd - Pink Floyd Songbook.pdf","False","False","Missing"
"Pink Floyd","Pink Floyd - The Wall [PVG]","C:\Work\AWSMusic\SheetMusic\Pink Floyd\Books\Pink Floyd - The Wall [PVG].pdf","False","False","Missing"
"Pink Floyd","Pink Floyd - Wish You Were Here [PVG]","C:\Work\AWSMusic\SheetMusic\Pink Floyd\Books\Pink Floyd - Wish You Were Here [PVG].pdf","False","False","Missing"
"Pink Floyd","Pink Floyd - Wish You Were Here","C:\Work\AWSMusic\SheetMusic\Pink Floyd\Books\Pink Floyd - Wish You Were Here.pdf","False","False","Missing"
"Police","Police - The Great Songs of The Police","C:\Work\AWSMusic\SheetMusic\Police\Books\Police - The Great Songs of The Police.pdf","False","False","Missing"
"Pretenders","Pretenders - Best of Pretenders","C:\Work\AWSMusic\SheetMusic\Pretenders\Books\Pretenders - Best of Pretenders.pdf","False","False","Missing"
"Prince","Prince - Purple Rain [Score]","C:\Work\AWSMusic\SheetMusic\Prince\Books\Prince - Purple Rain [Score].pdf","False","False","Missing"
"Queen","Queen - Deluxe Anthology [PVG]","C:\Work\AWSMusic\SheetMusic\Queen\Books\Queen - Deluxe Anthology [PVG].pdf","False","False","Missing"
"Queen","Queen - Greatest Hits 1 [Score]","C:\Work\AWSMusic\SheetMusic\Queen\Books\Queen - Greatest Hits 1 [Score].pdf","False","False","Missing"
"Queen","Queen - Greatest Hits II [PVG]","C:\Work\AWSMusic\SheetMusic\Queen\Books\Queen - Greatest Hits II [PVG].pdf","False","False","Missing"
"Queen","Queen - Greatest Hits","C:\Work\AWSMusic\SheetMusic\Queen\Books\Queen - Greatest Hits.pdf","False","False","Missing"
"Queen","Queen - Hit Songs","C:\Work\AWSMusic\SheetMusic\Queen\Books\Queen - Hit Songs.pdf","False","False","Missing"
"Randy Newman","Randy Newman - Collection","C:\Work\AWSMusic\SheetMusic\Randy Newman\Books\Randy Newman - Collection.pdf","False","False","Missing"
"REO Speedwagon","REO Speedwagon - Good Trouble","C:\Work\AWSMusic\SheetMusic\REO Speedwagon\Books\REO Speedwagon - Good Trouble.pdf","False","False","Missing"
"REO Speedwagon","REO Speedwagon - Hi Infidelity","C:\Work\AWSMusic\SheetMusic\REO Speedwagon\Books\REO Speedwagon - Hi Infidelity.pdf","False","False","Missing"
"REO Speedwagon","REO Speedwagon - Life As We Know It","C:\Work\AWSMusic\SheetMusic\REO Speedwagon\Books\REO Speedwagon - Life As We Know It.pdf","False","False","Missing"
"REO Speedwagon","REO Speedwagon - The Hits","C:\Work\AWSMusic\SheetMusic\REO Speedwagon\Books\REO Speedwagon - The Hits.pdf","False","False","Missing"
"Robbie Robertson","Robbie Robertson - Songbook [Guitar Tab]","C:\Work\AWSMusic\SheetMusic\Robbie Robertson\Books\Robbie Robertson - Songbook [Guitar Tab].pdf","False","False","Missing"
"Rod Stewart","Rod Stewart - The Great American Songbook","C:\Work\AWSMusic\SheetMusic\Rod Stewart\Books\Rod Stewart - The Great American Songbook.pdf","False","False","Missing"
"Rolling Stones","Rolling Stones - Best Of Rolling Stones 1963-1973 Piano Songbook","C:\Work\AWSMusic\SheetMusic\Rolling Stones\Books\Rolling Stones - Best Of Rolling Stones 1963-1973 Piano Songbook.pdf","False","False","Missing"
"Rolling Stones","Rolling Stones - Let It Bleed [Guitar Tab]","C:\Work\AWSMusic\SheetMusic\Rolling Stones\Books\Rolling Stones - Let It Bleed [Guitar Tab].pdf","False","False","Missing"
"Rolling Stones","Rolling Stones - Sticky Fingers [Score]","C:\Work\AWSMusic\SheetMusic\Rolling Stones\Books\Rolling Stones - Sticky Fingers [Score].pdf","False","False","Missing"
"Roy Orbison","Roy Orbison - Greatest Hits","C:\Work\AWSMusic\SheetMusic\Roy Orbison\Books\Roy Orbison - Greatest Hits.pdf","False","False","Missing"
"Santana","Santana - Off The Record","C:\Work\AWSMusic\SheetMusic\Santana\Books\Santana - Off The Record.pdf","False","False","Missing"
"Scott Joplin","Scott Joplin - The Best Of","C:\Work\AWSMusic\SheetMusic\Scott Joplin\Books\Scott Joplin - The Best Of.pdf","False","False","Missing"
"Shania Twain","Shania Twain - Greatest Hits","C:\Work\AWSMusic\SheetMusic\Shania Twain\Books\Shania Twain - Greatest Hits.pdf","False","False","Missing"
"Shania Twain","Shania Twain - Up! [PVG Book]","C:\Work\AWSMusic\SheetMusic\Shania Twain\Books\Shania Twain - Up! [PVG Book].pdf","False","False","Missing"
"Sheryl Crow","Sheryl Crow - Tuesday Night Music Club [PVG Book]","C:\Work\AWSMusic\SheetMusic\Sheryl Crow\Books\Sheryl Crow - Tuesday Night Music Club [PVG Book].pdf","False","False","Missing"
"Sheryl Crow","Sheryl Crow - Very Best","C:\Work\AWSMusic\SheetMusic\Sheryl Crow\Books\Sheryl Crow - Very Best.pdf","False","False","Missing"
"Spice Girls","Spice Girls - Greatest Hits","C:\Work\AWSMusic\SheetMusic\Spice Girls\Books\Spice Girls - Greatest Hits.pdf","False","False","Missing"
"Steely Dan","Steely Dan - The Best","C:\Work\AWSMusic\SheetMusic\Steely Dan\Books\Steely Dan - The Best.pdf","True","True","Complete"
"Steve Miller Band","Steve Miller Band - 13 Biggest Hits","C:\Work\AWSMusic\SheetMusic\Steve Miller Band\Books\Steve Miller Band - 13 Biggest Hits.pdf","False","False","Missing"
"Steve Miller Band","Steve Miller Band - Rock Best Hits [Jap Score]","C:\Work\AWSMusic\SheetMusic\Steve Miller Band\Books\Steve Miller Band - Rock Best Hits [Jap Score].pdf","False","False","Missing"
"Steve Winwood","Steve Winwood - Arc Of A Diver [PVG Book]","C:\Work\AWSMusic\SheetMusic\Steve Winwood\Books\Steve Winwood - Arc Of A Diver [PVG Book].pdf","False","False","Missing"
"Steve Winwood","Steve Winwood - The Great Songs Of","C:\Work\AWSMusic\SheetMusic\Steve Winwood\Books\Steve Winwood - The Great Songs Of.pdf","False","False","Missing"
"Supertramp","Supertramp - Anthology","C:\Work\AWSMusic\SheetMusic\Supertramp\Books\Supertramp - Anthology.pdf","False","False","Missing"
"Supertramp","Supertramp - Breakfast in America [PVG Book]","C:\Work\AWSMusic\SheetMusic\Supertramp\Books\Supertramp - Breakfast in America [PVG Book].pdf","False","False","Missing"
"Supertramp","Supertramp - Crime of the Century [Book]","C:\Work\AWSMusic\SheetMusic\Supertramp\Books\Supertramp - Crime of the Century [Book].pdf","False","False","Missing"
"Survivor","Survivor - Greatest Hits","C:\Work\AWSMusic\SheetMusic\Survivor\Books\Survivor - Greatest Hits.pdf","False","False","Missing"
"Taylor Swift","Taylor Swift - Best Of [Easy Piano]","C:\Work\AWSMusic\SheetMusic\Taylor Swift\Books\Taylor Swift - Best Of [Easy Piano].pdf","False","False","Missing"
"Taylor Swift","Taylor Swift - Fearless [PVG Book]","C:\Work\AWSMusic\SheetMusic\Taylor Swift\Books\Taylor Swift - Fearless [PVG Book].pdf","False","False","Missing"
"Taylor Swift","Taylor Swift - Speak Now [PVG Book]","C:\Work\AWSMusic\SheetMusic\Taylor Swift\Books\Taylor Swift - Speak Now [PVG Book].pdf","False","False","Missing"
"Taylor Swift","Taylor Swift - Taylor Swift [Guitar Compilation]","C:\Work\AWSMusic\SheetMusic\Taylor Swift\Books\Taylor Swift - Taylor Swift [Guitar Compilation].pdf","False","False","Missing"
"Taylor Swift","Taylor Swift - Taylor Swift","C:\Work\AWSMusic\SheetMusic\Taylor Swift\Books\Taylor Swift - Taylor Swift.pdf","False","False","Missing"
"The Band","Band - Northern Lights Southern Cross [PVG]","C:\Work\AWSMusic\SheetMusic\The Band\Books\Band - Northern Lights Southern Cross [PVG].pdf","True","False","Empty"
"The Band","Band - Stage Fright [PVG]","C:\Work\AWSMusic\SheetMusic\The Band\Books\Band - Stage Fright [PVG].pdf","True","False","Empty"
"The Band","The Band - Rock Of Ages [PVG Book]","C:\Work\AWSMusic\SheetMusic\The Band\Books\The Band - Rock Of Ages [PVG Book].pdf","False","False","Missing"
"The Band","The Band - The Band  and Music From Big Pink","C:\Work\AWSMusic\SheetMusic\The Band\Books\The Band - The Band  and Music From Big Pink.pdf","False","False","Missing"
"Tom Lehrer","Tom Lehrer - Book Covers","C:\Work\AWSMusic\SheetMusic\Tom Lehrer\Books\Tom Lehrer - Book Covers.pdf","True","True","Complete"
"Tom Lehrer","Tom Lehrer - Too Many Songs [PVC Book]","C:\Work\AWSMusic\SheetMusic\Tom Lehrer\Books\Tom Lehrer - Too Many Songs [PVC Book].pdf","True","False","Empty"
"Tom Waits","Tom Waits - Anthology","C:\Work\AWSMusic\SheetMusic\Tom Waits\Books\Tom Waits - Anthology.pdf","False","False","Missing"
"Tom Waits","Tom Waits - Tom Waits Anthology","C:\Work\AWSMusic\SheetMusic\Tom Waits\Books\Tom Waits - Tom Waits Anthology.pdf","False","False","Missing"
"Tori Amos","Tori Amos - [Book] Anthology","C:\Work\AWSMusic\SheetMusic\Tori Amos\Books\Tori Amos - [Book] Anthology.pdf","False","False","Missing"
"Toto","Toto - Best of","C:\Work\AWSMusic\SheetMusic\Toto\Books\Toto - Best of.pdf","False","False","Missing"
"Toto","Toto - Collection","C:\Work\AWSMusic\SheetMusic\Toto\Books\Toto - Collection.pdf","False","False","Missing"
"Toto","Toto - Past To Present [Book]","C:\Work\AWSMusic\SheetMusic\Toto\Books\Toto - Past To Present [Book].pdf","False","False","Missing"
"Traveling Wilburys","Traveling Wilburys - Volume 1","C:\Work\AWSMusic\SheetMusic\Traveling Wilburys\Books\Traveling Wilburys - Volume 1.pdf","False","False","Missing"
"Van Morrison","Van Morrison - Anthology (2)","C:\Work\AWSMusic\SheetMusic\Van Morrison\Books\Van Morrison - Anthology (2).pdf","False","False","Missing"
"Van Morrison","Van Morrison - Anthology","C:\Work\AWSMusic\SheetMusic\Van Morrison\Books\Van Morrison - Anthology.pdf","False","False","Missing"
"Van Morrison","Van Morrison - Back On Top [Book]","C:\Work\AWSMusic\SheetMusic\Van Morrison\Books\Van Morrison - Back On Top [Book].pdf","False","False","Missing"
"Van Morrison","Van Morrison - Days Like These (Book)","C:\Work\AWSMusic\SheetMusic\Van Morrison\Books\Van Morrison - Days Like These (Book).pdf","False","False","Missing"
"Various Artists","Various Artists - 100 Songs For Kids - (Easy Guitar Songbook)","C:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - 100 Songs For Kids - (Easy Guitar Songbook).pdf","False","False","Missing"
"Various Artists","Various Artists - 50 Platinum Country Hits","C:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - 50 Platinum Country Hits.pdf","False","False","Missing"
"Various Artists","Various Artists - 50's and 60's","C:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - 50's and 60's.pdf","False","False","Missing"
"Various Artists","Various Artists - 557 Standards (Sheet Music - Piano)(2)","C:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - 557 Standards (Sheet Music - Piano)(2).pdf","False","False","Missing"
"Various Artists","Various Artists - 62 Stars 62 Hits [60's Compilation]","C:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - 62 Stars 62 Hits [60's Compilation].pdf","False","False","Missing"
"Various Artists","Various Artists - 70's Collection -   (57pp)","C:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - 70's Collection -   (57pp).pdf","False","False","Missing"
"Various Artists","Various Artists - 70's Hits [Easy Piano]","C:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - 70's Hits [Easy Piano].pdf","False","False","Missing"
"Various Artists","Various Artists - Adult Contemporary Hits Of The Nineties","C:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Adult Contemporary Hits Of The Nineties.pdf","False","False","Missing"
"Various Artists","Various Artists - All Time Best Collection Vol 3","C:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - All Time Best Collection Vol 3.pdf","False","False","Missing"
"Various Artists","Various Artists - Best in Country Sheet Music","C:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Best in Country Sheet Music.pdf","False","False","Missing"
"Various Artists","Various Artists - Best Of 80s Rock [PVG]","C:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Best Of 80s Rock [PVG].pdf","False","False","Missing"
"Various Artists","Various Artists - Best Of The 70s & 80s [Solo Piano]","C:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Best Of The 70s & 80s [Solo Piano].pdf","False","False","Missing"
"Various Artists","Various Artists - Best Rock Songs 2000-2005","C:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Best Rock Songs 2000-2005.pdf","False","False","Missing"
"Various Artists","Various Artists - Biggest Pop Hits 1996-1997","C:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Biggest Pop Hits 1996-1997.pdf","False","False","Missing"
"Various Artists","Various Artists - Chart Hits 01-02","C:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Chart Hits 01-02.pdf","False","False","Missing"
"Various Artists","Various Artists - Chart Hits 04-05","C:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Chart Hits 04-05.pdf","False","False","Missing"
"Various Artists","Various Artists - Chart Hits 98-99","C:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Chart Hits 98-99.pdf","False","False","Missing"
"Various Artists","Various Artists - Classic Rock - 73 songs","C:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Classic Rock - 73 songs.pdf","False","False","Missing"
"Various Artists","Various Artists - Collection Of Country Music","C:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Collection Of Country Music.pdf","False","False","Missing"
"Various Artists","Various Artists - Complete Piano Player Easy Blues (22 songs)","C:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Complete Piano Player Easy Blues (22 songs).pdf","False","False","Missing"
"Various Artists","Various Artists - Country Classics [PVG]","C:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Country Classics [PVG].pdf","False","False","Missing"
"Various Artists","Various Artists - Even More Songs Of The Eighties [PVG]","C:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Even More Songs Of The Eighties [PVG].pdf","False","False","Missing"
"Various Artists","Various Artists - Golden Era of Rock and Roll (grab it!)","C:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Golden Era of Rock and Roll (grab it!).pdf","False","False","Missing"
"Various Artists","Various Artists - Great Bands Of The 60s [PVG Book]","C:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Great Bands Of The 60s [PVG Book].pdf","False","False","Missing"
"Various Artists","Various Artists - Great Bands Of The 70s [PVG Book]","C:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Great Bands Of The 70s [PVG Book].pdf","False","False","Missing"
"Various Artists","Various Artists - Great Big Book of Children's Songs","C:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Great Big Book of Children's Songs.pdf","False","False","Missing"
"Various Artists","Various Artists - Great Country Collection","C:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Great Country Collection.pdf","False","False","Missing"
"Various Artists","Various Artists - Great Songs Of The 70s [Guitar Tab]","C:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Great Songs Of The 70s [Guitar Tab].pdf","False","False","Missing"
"Various Artists","Various Artists - Greatest Hits Of 2004-2005","C:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Greatest Hits Of 2004-2005.pdf","False","False","Missing"
"Various Artists","Various Artists - Greatest Love Songs Of 80s","C:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Greatest Love Songs Of 80s.pdf","False","False","Missing"
"Various Artists","Various Artists - Greatest Love Songs Of The 60s","C:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Greatest Love Songs Of The 60s.pdf","False","False","Missing"
"Various Artists","Various Artists - Greatest Love Songs Of The 70s","C:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Greatest Love Songs Of The 70s.pdf","False","False","Missing"
"Various Artists","Various Artists - Greatest Love Songs Of The 80s","C:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Greatest Love Songs Of The 80s.pdf","False","False","Missing"
"Various Artists","Various Artists - Heavy Metal Vol. III","C:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Heavy Metal Vol. III.pdf","False","False","Missing"
"Various Artists","Various Artists - Heavy Rock Hits Of The 80s [PVG]","C:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Heavy Rock Hits Of The 80s [PVG].pdf","False","False","Missing"
"Various Artists","Various Artists - History Of Rock - Late 80s","C:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - History Of Rock - Late 80s.pdf","False","False","Missing"
"Various Artists","Various Artists - More Songs Of The Eighties [PVG]","C:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - More Songs Of The Eighties [PVG].pdf","False","False","Missing"
"Various Artists","Various Artists - Music For The Millenium - The Seventies","C:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Music For The Millenium - The Seventies.pdf","False","False","Missing"
"Various Artists","Various Artists - Music For The Millennium The Seventies","C:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Music For The Millennium The Seventies.pdf","False","False","Missing"
"Various Artists","Various Artists - Oldies But Goodies","C:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Oldies But Goodies.pdf","False","False","Missing"
"Various Artists","Various Artists - Popular Piano Solos","C:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Popular Piano Solos.pdf","False","False","Missing"
"Various Artists","Various Artists - Songs Of The 60s [PVG]","C:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Songs Of The 60s [PVG].pdf","False","False","Missing"
"Various Artists","Various Artists - The 1980s","C:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - The 1980s.pdf","False","False","Missing"
"Various Artists","Various Artists - The 60s and 70s Rock Score","C:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - The 60s and 70s Rock Score.pdf","False","False","Missing"
"Various Artists","Various Artists - The Best Children's Songs Ever (Easy Piano)","C:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - The Best Children's Songs Ever (Easy Piano).pdf","False","False","Missing"
"Various Artists","Various Artists - The Decade Series - The 1980s","C:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - The Decade Series - The 1980s.pdf","False","False","Missing"
"Various Artists","Various Artists - The Greatest Love Songs of the 80s","C:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - The Greatest Love Songs of the 80s.pdf","False","False","Missing"
"Various Artists","Various Artists - Ultimate 100 Pop Hits Of The 90s","C:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Ultimate 100 Pop Hits Of The 90s.pdf","False","False","Missing"
"Various Artists","Various Artists - Ultimate 80s Songs","C:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Ultimate 80s Songs.pdf","False","False","Missing"
"Various Artists","Various Artists - Ultimate Pop Sheet Music Collection 2000","C:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Ultimate Pop Sheet Music Collection 2000.pdf","False","False","Missing"
"Vince Guaraldi","Vince Guaraldi - Peanuts Songbook","C:\Work\AWSMusic\SheetMusic\Vince Guaraldi\Books\Vince Guaraldi - Peanuts Songbook.pdf","False","False","Missing"
"Vince Guaraldi","Vince Guaraldi - The Vince Guaraldi Collection","C:\Work\AWSMusic\SheetMusic\Vince Guaraldi\Books\Vince Guaraldi - The Vince Guaraldi Collection.pdf","False","False","Missing"
"Whitney Houston","Whitney Houston - The Best Of","C:\Work\AWSMusic\SheetMusic\Whitney Houston\Books\Whitney Houston - The Best Of.pdf","False","False","Missing"
"Who","Who - Quadrophenia (PVG)","C:\Work\AWSMusic\SheetMusic\Who\Books\Who - Quadrophenia (PVG).pdf","True","True","Complete"
"Who","Who - Who Anthology","C:\Work\AWSMusic\SheetMusic\Who\Books\Who - Who Anthology.pdf","False","False","Missing"
"Wings","Wings - Greatest Hits","C:\Work\AWSMusic\SheetMusic\Wings\Books\Wings - Greatest Hits.pdf","True","True","Complete"
"Wings","Wings - London Town (PVG Book)","C:\Work\AWSMusic\SheetMusic\Wings\Books\Wings - London Town (PVG Book).pdf","True","True","Complete"
"Wings","Wings - Over America [PVG]","C:\Work\AWSMusic\SheetMusic\Wings\Books\Wings - Over America [PVG].pdf","True","False","Empty"
"Yes","Yes - Complete Deluxe Edition","C:\Work\AWSMusic\SheetMusic\Yes\Books\Yes - Complete Deluxe Edition.pdf","False","False","Missing"
"ZZ Top","Greatest Hits","C:\Work\AWSMusic\SheetMusic\ZZ Top\Books\Greatest Hits.pdf","True","True","Complete"
"_Broadway Shows","A Treasury of Gilbert & Sullivan Part 1","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\A Treasury of Gilbert & Sullivan Part 1.pdf","True","True","Complete"
"_Broadway Shows","A Treasury of Gilbert & Sullivan Part 2","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\A Treasury of Gilbert & Sullivan Part 2.pdf","True","True","Complete"
"_Broadway Shows","Lambert and Morrison - The Drowsy Chaperone (Version 1)","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Lambert and Morrison - The Drowsy Chaperone (Version 1).pdf","True","True","Complete"
"_Broadway Shows","Lambert and Morrison - The Drowsy Chaperone (Version 2)","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Lambert and Morrison - The Drowsy Chaperone (Version 2).pdf","True","True","Complete"
"_Broadway Shows","Lerner and Loewe - Camelot","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Lerner and Loewe - Camelot.pdf","True","True","Complete"
"_Broadway Shows","Mamma Mia","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Mamma Mia.pdf","True","True","Complete"
"_Broadway Shows","Rogers and Hammerstein - South Pacific","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Rogers and Hammerstein - South Pacific.pdf","True","True","Complete"
"_Broadway Shows","The Wedding Singer","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\The Wedding Singer.pdf","True","True","Complete"
"_Broadway Shows","Various Artists - 25th Annual Putnam County Spelling Bee","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Various Artists - 25th Annual Putnam County Spelling Bee.pdf","False","False","Missing"
"_Broadway Shows","Various Artists - Aida","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Various Artists - Aida.pdf","True","True","Complete"
"_Broadway Shows","Various Artists - Aladdin (book)","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Various Artists - Aladdin (book).pdf","True","True","Complete"
"_Broadway Shows","Various Artists - Aladdin Jr","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Various Artists - Aladdin Jr.pdf","True","True","Complete"
"_Broadway Shows","Various Artists - Annie - Full Score","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Various Artists - Annie - Full Score.pdf","True","True","Complete"
"_Broadway Shows","Various Artists - Avenue Q - Full Score","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Various Artists - Avenue Q - Full Score.pdf","True","True","Complete"
"_Broadway Shows","Various Artists - Avenue X - Vocal Chorus Book","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Various Artists - Avenue X - Vocal Chorus Book.pdf","True","True","Complete"
"_Broadway Shows","Various Artists - Beauty and the Beast (1994 MTI PC Score, complete)","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Various Artists - Beauty and the Beast (1994 MTI PC Score, complete).pdf","True","True","Complete"
"_Broadway Shows","Various Artists - Beauty and the Beast [Score]","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Various Artists - Beauty and the Beast [Score].pdf","True","False","Empty"
"_Broadway Shows","Various Artists - Best in Broadway Deluxe Edition","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Various Artists - Best in Broadway Deluxe Edition.pdf","True","True","Complete"
"_Broadway Shows","Various Artists - Cabaret (1998 version)","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Various Artists - Cabaret (1998 version).pdf","True","True","Complete"
"_Broadway Shows","Various Artists - Cabaret (Original)","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Various Artists - Cabaret (Original).pdf","True","True","Complete"
"_Broadway Shows","Various Artists - Cats - Conductor Score","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Various Artists - Cats - Conductor Score.pdf","True","True","Complete"
