"Artist","ProcessedFolder","SongCount","HasSourceBook","SourceBookName","ProcessedPath"
"Cream","Cream - Cream Complete","20","False","","C:\Work\AWSMusic\ProcessedSongs\Cream\Cream - Cream Complete"
"Cream","Cream Complete","25","True","Cream - Cream Complete","C:\Work\AWSMusic\ProcessedSongs\Cream\Cream Complete"
"Creedence Clearwater Revival","8 Pcs Book","8","True","Creedence Clearwater Revival - 8 Pcs Book","C:\Work\AWSMusic\ProcessedSongs\Creedence Clearwater Revival\8 Pcs Book"
"Creedence Clearwater Revival","Best Of","20","True","Creedence Clearwater Revival - Best Of","C:\Work\AWSMusic\ProcessedSongs\Creedence Clearwater Revival\Best Of"
"Creedence Clearwater Revival","Creedence Clearwater Revival - 8 Pcs Book","5","False","","C:\Work\AWSMusic\ProcessedSongs\Creedence Clearwater Revival\Creedence Clearwater Revival - 8 Pcs Book"
"Creedence Clearwater Revival","Creedence Clearwater Revival - Best Of","13","False","","C:\Work\AWSMusic\ProcessedSongs\Creedence Clearwater Revival\Creedence Clearwater Revival - Best Of"
"Creedence Clearwater Revival","Creedence Clearwater Revival - Guitar Anthology","6","False","","C:\Work\AWSMusic\ProcessedSongs\Creedence Clearwater Revival\Creedence Clearwater Revival - Guitar Anthology"
"Creedence Clearwater Revival","Creedence Clearwater Revival - Guitar Tab Book","7","False","","C:\Work\AWSMusic\ProcessedSongs\Creedence Clearwater Revival\Creedence Clearwater Revival - Guitar Tab Book"
"Creedence Clearwater Revival","Creedence Clearwater Revival - Ultimate Minus One","4","False","","C:\Work\AWSMusic\ProcessedSongs\Creedence Clearwater Revival\Creedence Clearwater Revival - Ultimate Minus One"
"Creedence Clearwater Revival","Guitar Anthology","20","True","Creedence Clearwater Revival - Guitar Anthology","C:\Work\AWSMusic\ProcessedSongs\Creedence Clearwater Revival\Guitar Anthology"
"Creedence Clearwater Revival","Guitar Tab Book","1","True","Creedence Clearwater Revival - Guitar Tab Book","C:\Work\AWSMusic\ProcessedSongs\Creedence Clearwater Revival\Guitar Tab Book"
"Creedence Clearwater Revival","Ultimate Minus One","7","True","Creedence Clearwater Revival - Ultimate Minus One","C:\Work\AWSMusic\ProcessedSongs\Creedence Clearwater Revival\Ultimate Minus One"
"Crosby Stills And Nash","Crosby Stills Nash & Young - Deja Vu [pvg Book]","21","True","Crosby Stills Nash & Young - Deja Vu [PVG Book]","C:\Work\AWSMusic\ProcessedSongs\Crosby Stills And Nash\Crosby Stills Nash & Young - Deja Vu [pvg Book]"
"Crowded House","Crowded House - The Very Best Of [pvg Book]","7","False","","C:\Work\AWSMusic\ProcessedSongs\Crowded House\Crowded House - The Very Best Of [pvg Book]"
"Crowded House","The Very Best Of [pvg Book]","19","True","Crowded House - The Very Best Of [PVG Book]","C:\Work\AWSMusic\ProcessedSongs\Crowded House\The Very Best Of [pvg Book]"
"Crowded House","Together Alone [pvg Book]","13","True","Crowded House - Together Alone [PVG Book]","C:\Work\AWSMusic\ProcessedSongs\Crowded House\Together Alone [pvg Book]"
"David Crosby","David Crosby - Songbook [lead Sheets]","1","False","","C:\Work\AWSMusic\ProcessedSongs\David Crosby\David Crosby - Songbook [lead Sheets]"
"David Crosby","Songbook [lead Sheets]","1","True","David Crosby - Songbook [Lead Sheets]","C:\Work\AWSMusic\ProcessedSongs\David Crosby\Songbook [lead Sheets]"
"Dire Straits","Best Of Dire Straits [guitar Tab]","22","True","Dire Straits - Best Of Dire Straits [Guitar Tab]","C:\Work\AWSMusic\ProcessedSongs\Dire Straits\Best Of Dire Straits [guitar Tab]"
"Dire Straits","Brothers In Arms","1","True","Dire Straits -  Brothers In Arms","C:\Work\AWSMusic\ProcessedSongs\Dire Straits\Brothers In Arms"
"Dire Straits","Dire Straits - Best Of Dire Straits [guitar Tab]","6","False","","C:\Work\AWSMusic\ProcessedSongs\Dire Straits\Dire Straits - Best Of Dire Straits [guitar Tab]"
"Dire Straits","Dire Straits - Brothers In Arms","9","False","","C:\Work\AWSMusic\ProcessedSongs\Dire Straits\Dire Straits - Brothers In Arms"
"Dire Straits","Dire Straits - Jam With Dire Straits [guitar Book]","5","False","","C:\Work\AWSMusic\ProcessedSongs\Dire Straits\Dire Straits - Jam With Dire Straits [guitar Book]"
"Dire Straits","Dire Straits - Money For Nothing [guitar Book]","1","False","","C:\Work\AWSMusic\ProcessedSongs\Dire Straits\Dire Straits - Money For Nothing [guitar Book]"
"Dire Straits","Great Bands Of The 70s","1","False","","C:\Work\AWSMusic\ProcessedSongs\Dire Straits\Great Bands Of The 70s"
"Dire Straits","Jam With Dire Straits [guitar Book]","8","True","Dire Straits - Jam with Dire Straits [Guitar Book]","C:\Work\AWSMusic\ProcessedSongs\Dire Straits\Jam With Dire Straits [guitar Book]"
"Dire Straits","Money For Nothing [guitar Book]","1","True","Dire Straits - Money For Nothing [Guitar Book]","C:\Work\AWSMusic\ProcessedSongs\Dire Straits\Money For Nothing [guitar Book]"
"Don Henley","Actual Miles (greatest Hits)","1","True","Don Henley - Actual Miles (Greatest Hits)","C:\Work\AWSMusic\ProcessedSongs\Don Henley\Actual Miles (greatest Hits)"
"Don Henley","Don Henley - Actual Miles (greatest Hits)","3","False","","C:\Work\AWSMusic\ProcessedSongs\Don Henley\Don Henley - Actual Miles (greatest Hits)"
"Don Henley","Don Henley - The End Of The Innocence [pvg Book]","5","False","","C:\Work\AWSMusic\ProcessedSongs\Don Henley\Don Henley - The End Of The Innocence [pvg Book]"
"Don Henley","The End Of The Innocence [pvg Book]","10","True","Don Henley - The End Of The Innocence [PVG Book]","C:\Work\AWSMusic\ProcessedSongs\Don Henley\The End Of The Innocence [pvg Book]"
"Doobie Brothers","Best Of [band Score Jap]","1","True","Doobie Brothers - Best Of [Band Score Jap]","C:\Work\AWSMusic\ProcessedSongs\Doobie Brothers\Best Of [band Score Jap]"
"Doobie Brothers","Doobie Brothers - Best Of [band Score Jap]","1","False","","C:\Work\AWSMusic\ProcessedSongs\Doobie Brothers\Doobie Brothers - Best Of [band Score Jap]"
"Doobie Brothers","Doobie Brothers - Songs","4","False","","C:\Work\AWSMusic\ProcessedSongs\Doobie Brothers\Doobie Brothers - Songs"
"Doobie Brothers","Songs","9","True","Doobie Brothers - Songs","C:\Work\AWSMusic\ProcessedSongs\Doobie Brothers\Songs"
"Doors","Anthology","7","True","Doors - Anthology","C:\Work\AWSMusic\ProcessedSongs\Doors\Anthology"
"Doors","Doors - Anthology","7","False","","C:\Work\AWSMusic\ProcessedSongs\Doors\Doors - Anthology"
"Doors","Doors - Songbook","2","False","","C:\Work\AWSMusic\ProcessedSongs\Doors\Doors - Songbook"
"Doors","Songbook","6","True","Doors - Songbook","C:\Work\AWSMusic\ProcessedSongs\Doors\Songbook"
"Dr John","New Orleans Piano Vol 2","3","True","Dr John - New Orleans Piano Vol 2","C:\Work\AWSMusic\ProcessedSongs\Dr John\New Orleans Piano Vol 2"
"Dr. Hook","Great Bands Of The 70s","1","False","","C:\Work\AWSMusic\ProcessedSongs\Dr. Hook\Great Bands Of The 70s"
"Duran Duran","Best Of [score]","12","True","Duran Duran - Best Of [Score]","C:\Work\AWSMusic\ProcessedSongs\Duran Duran\Best Of [score]"
"Duran Duran","Decade [pvg Book]","15","True","Duran Duran - Decade [PVG Book]","C:\Work\AWSMusic\ProcessedSongs\Duran Duran\Decade [pvg Book]"
"Duran Duran","Duran Duran - Best Of [score]","1","False","","C:\Work\AWSMusic\ProcessedSongs\Duran Duran\Duran Duran - Best Of [score]"
"Duran Duran","Duran Duran - Decade [pvg Book]","6","False","","C:\Work\AWSMusic\ProcessedSongs\Duran Duran\Duran Duran - Decade [pvg Book]"
"Duran Duran","Duran Duran - Seven & The Ragged Tiger [jap Band Score]","5","False","","C:\Work\AWSMusic\ProcessedSongs\Duran Duran\Duran Duran - Seven & The Ragged Tiger [jap Band Score]"
"Duran Duran","Seven & The Ragged Tiger [jap Band Score]","8","True","Duran Duran - Seven & The Ragged Tiger [Jap Band Score]","C:\Work\AWSMusic\ProcessedSongs\Duran Duran\Seven & The Ragged Tiger [jap Band Score]"
"Eagles","Eagles - Greatest Hits","3","False","","C:\Work\AWSMusic\ProcessedSongs\Eagles\Eagles - Greatest Hits"
"Eagles","Eagles - Greatest Hits (1971-1975)","2","False","","C:\Work\AWSMusic\ProcessedSongs\Eagles\Eagles - Greatest Hits (1971-1975)"
"Eagles","Eagles - Hotel California (guitar Songbook)","1","False","","C:\Work\AWSMusic\ProcessedSongs\Eagles\Eagles - Hotel California (guitar Songbook)"
"Eagles","Eagles - Made Easy For Guitar","4","False","","C:\Work\AWSMusic\ProcessedSongs\Eagles\Eagles - Made Easy For Guitar"
"Eagles","Eagles - New Eagles Complete","27","False","","C:\Work\AWSMusic\ProcessedSongs\Eagles\Eagles - New Eagles Complete"
"Eagles","Eagles - The Best Of The Eagles - Songbook","3","False","","C:\Work\AWSMusic\ProcessedSongs\Eagles\Eagles - The Best Of The Eagles - Songbook"
"Eagles","Greatest Hits","10","True","Eagles - Greatest Hits","C:\Work\AWSMusic\ProcessedSongs\Eagles\Greatest Hits"
"Eagles","Greatest Hits (1971-1975)","10","True","Eagles - Greatest Hits (1971-1975)","C:\Work\AWSMusic\ProcessedSongs\Eagles\Greatest Hits (1971-1975)"
"Eagles","Hotel California (guitar Songbook)","1","True","Eagles - Hotel California (Guitar Songbook)","C:\Work\AWSMusic\ProcessedSongs\Eagles\Hotel California (guitar Songbook)"
"Eagles","Made Easy For Guitar","6","True","Eagles - Made Easy For Guitar","C:\Work\AWSMusic\ProcessedSongs\Eagles\Made Easy For Guitar"
"Eagles","New Eagles Complete","67","True","Eagles - New Eagles Complete","C:\Work\AWSMusic\ProcessedSongs\Eagles\New Eagles Complete"
"Eagles","The Best Of The Eagles - Songbook","12","True","Eagles - The Best Of The Eagles - Songbook","C:\Work\AWSMusic\ProcessedSongs\Eagles\The Best Of The Eagles - Songbook"
"Elo","A New World Record","7","True","ELO - A New World Record","C:\Work\AWSMusic\ProcessedSongs\Elo\A New World Record"
"Elo","Anthology [pvg]","32","True","ELO - Anthology [PVG]","C:\Work\AWSMusic\ProcessedSongs\Elo\Anthology [pvg]"
"Elo","Discovery [pvg Book]","1","True","ELO - Discovery [PVG Book]","C:\Work\AWSMusic\ProcessedSongs\Elo\Discovery [pvg Book]"
"Elo","Elo - A New World Record","1","False","","C:\Work\AWSMusic\ProcessedSongs\Elo\Elo - A New World Record"
"Elo","Elo - Anthology [pvg]","15","False","","C:\Work\AWSMusic\ProcessedSongs\Elo\Elo - Anthology [pvg]"
"Elo","Elo - Discovery [pvg Book]","7","False","","C:\Work\AWSMusic\ProcessedSongs\Elo\Elo - Discovery [pvg Book]"
"Elo","Elo - Greatest Hits","2","False","","C:\Work\AWSMusic\ProcessedSongs\Elo\Elo - Greatest Hits"
"Elo","Elo - Out Of The Blue [book]","1","False","","C:\Work\AWSMusic\ProcessedSongs\Elo\Elo - Out Of The Blue [book]"
"Elo","Elton John - The Elton John Collection [piano Solos]","22","True","Elton John - The Elton John Collection [Piano Solos]","C:\Work\AWSMusic\ProcessedSongs\Elo\Elton John - The Elton John Collection [piano Solos]"
"Elo","Face The Music [pvg Bok]","2","True","ELO - Face The Music [PVG Bok]","C:\Work\AWSMusic\ProcessedSongs\Elo\Face The Music [pvg Bok]"
"Elo","Greatest Hits","1","True","ELO - Greatest Hits","C:\Work\AWSMusic\ProcessedSongs\Elo\Greatest Hits"
"Elo","Out Of The Blue [book]","1","True","ELO - Out Of The Blue [Book]","C:\Work\AWSMusic\ProcessedSongs\Elo\Out Of The Blue [book]"
"Elton John","A Single Man","10","True","Elton John - A Single Man","C:\Work\AWSMusic\ProcessedSongs\Elton John\A Single Man"
"Elton John","Captain Fantastic","1","True","Elton John - Captain Fantastic","C:\Work\AWSMusic\ProcessedSongs\Elton John\Captain Fantastic"
"Elton John","Elton John - A Single Man","6","False","","C:\Work\AWSMusic\ProcessedSongs\Elton John\Elton John - A Single Man"
"Elton John","Elton John - Goodbye Yellow Brick Road","2","False","","C:\Work\AWSMusic\ProcessedSongs\Elton John\Elton John - Goodbye Yellow Brick Road"
"Elton John","Elton John - Greatest Hits 1970-2002","19","False","","C:\Work\AWSMusic\ProcessedSongs\Elton John\Elton John - Greatest Hits 1970-2002"
"Elton John","Elton John - Ice On Fire","6","False","","C:\Work\AWSMusic\ProcessedSongs\Elton John\Elton John - Ice On Fire"
"Elton John","Elton John - Made In England","7","False","","C:\Work\AWSMusic\ProcessedSongs\Elton John\Elton John - Made In England"
"Elton John","Elton John - Peachtree Road","5","False","","C:\Work\AWSMusic\ProcessedSongs\Elton John\Elton John - Peachtree Road"
"Elton John","Elton John - Reg Strikes Back","4","False","","C:\Work\AWSMusic\ProcessedSongs\Elton John\Elton John - Reg Strikes Back"
"Elton John","Elton John - Sleeping With The Past","1","False","","C:\Work\AWSMusic\ProcessedSongs\Elton John\Elton John - Sleeping With The Past"
"Elton John","Elton John - Songs From The West Coast","2","False","","C:\Work\AWSMusic\ProcessedSongs\Elton John\Elton John - Songs From The West Coast"
"Elton John","Elton John - The Big Picture","2","False","","C:\Work\AWSMusic\ProcessedSongs\Elton John\Elton John - The Big Picture"
"Elton John","Elton John - The One","5","False","","C:\Work\AWSMusic\ProcessedSongs\Elton John\Elton John - The One"
"Elton John","Elton John - The Ultimate Collection Vol. 1","19","False","","C:\Work\AWSMusic\ProcessedSongs\Elton John\Elton John - The Ultimate Collection Vol. 1"
"Elton John","Elton John - The Ultimate Collection Vol. 2","19","False","","C:\Work\AWSMusic\ProcessedSongs\Elton John\Elton John - The Ultimate Collection Vol. 2"
"Elton John","Elton John - The Very Best Of","1","False","","C:\Work\AWSMusic\ProcessedSongs\Elton John\Elton John - The Very Best Of"
"Elton John","Elton John - Too Low For Zero [book]","7","False","","C:\Work\AWSMusic\ProcessedSongs\Elton John\Elton John - Too Low For Zero [book]"
"Elton John","Goodbye Yellow Brick Road","1","True","Elton John - Goodbye Yellow Brick Road","C:\Work\AWSMusic\ProcessedSongs\Elton John\Goodbye Yellow Brick Road"
"Elton John","Greatest Hits 1970-2002","30","True","Elton John - Greatest Hits 1970-2002","C:\Work\AWSMusic\ProcessedSongs\Elton John\Greatest Hits 1970-2002"
"Elton John","Ice On Fire","12","True","Elton John - Ice On Fire","C:\Work\AWSMusic\ProcessedSongs\Elton John\Ice On Fire"
"Elton John","Made In England","11","True","Elton John - Made In England","C:\Work\AWSMusic\ProcessedSongs\Elton John\Made In England"
"Elton John","Peachtree Road","10","True","Elton John - Peachtree Road","C:\Work\AWSMusic\ProcessedSongs\Elton John\Peachtree Road"
"Elton John","Reg Strikes Back","9","True","Elton John - Reg Strikes Back","C:\Work\AWSMusic\ProcessedSongs\Elton John\Reg Strikes Back"
"Elton John","Sleeping With The Past","1","True","Elton John - Sleeping With The Past","C:\Work\AWSMusic\ProcessedSongs\Elton John\Sleeping With The Past"
"Elton John","Songs From The West Coast","1","True","Elton John - Songs From The West Coast","C:\Work\AWSMusic\ProcessedSongs\Elton John\Songs From The West Coast"
"Elton John","The Big Picture","1","True","Elton John - The Big Picture","C:\Work\AWSMusic\ProcessedSongs\Elton John\The Big Picture"
"Elton John","The One","1","True","Elton John - The One","C:\Work\AWSMusic\ProcessedSongs\Elton John\The One"
"Elton John","The Ultimate Collection Vol. 1","59","True","Elton John - The Ultimate Collection Vol. 1","C:\Work\AWSMusic\ProcessedSongs\Elton John\The Ultimate Collection Vol. 1"
"Elton John","The Ultimate Collection Vol. 2","29","True","Elton John - The Ultimate Collection Vol. 2","C:\Work\AWSMusic\ProcessedSongs\Elton John\The Ultimate Collection Vol. 2"
"Elton John","The Very Best Of","1","True","Elton John - The Very Best Of","C:\Work\AWSMusic\ProcessedSongs\Elton John\The Very Best Of"
"Elton John","Too Low For Zero [book]","10","True","Elton John - Too Low For Zero [Book]","C:\Work\AWSMusic\ProcessedSongs\Elton John\Too Low For Zero [book]"
"Elvis Costello","Elvis Costello - The Very Best Of","19","False","","C:\Work\AWSMusic\ProcessedSongs\Elvis Costello\Elvis Costello - The Very Best Of"
"Elvis Costello","The Very Best Of","42","True","Elvis Costello - The Very Best Of","C:\Work\AWSMusic\ProcessedSongs\Elvis Costello\The Very Best Of"
"Emerson Lake And Palmer","Black Book","2","True","Emerson Lake and Palmer - Black Book","C:\Work\AWSMusic\ProcessedSongs\Emerson Lake And Palmer\Black Book"
"Emerson Lake And Palmer","Emerson Lake And Palmer - Black Book","1","False","","C:\Work\AWSMusic\ProcessedSongs\Emerson Lake And Palmer\Emerson Lake And Palmer - Black Book"
"Emerson Lake And Palmer","Emerson Lake And Palmer - Greatest Hits","5","False","","C:\Work\AWSMusic\ProcessedSongs\Emerson Lake And Palmer\Emerson Lake And Palmer - Greatest Hits"
"Emerson Lake And Palmer","Emerson Lake And Palmer - Trilogy [book]","4","False","","C:\Work\AWSMusic\ProcessedSongs\Emerson Lake And Palmer\Emerson Lake And Palmer - Trilogy [book]"
"Emerson Lake And Palmer","Greatest Hits","10","True","Emerson Lake and Palmer - Greatest Hits","C:\Work\AWSMusic\ProcessedSongs\Emerson Lake And Palmer\Greatest Hits"
"Emerson Lake And Palmer","Tarkus [book]","13","True","Emerson Lake and Palmer - Tarkus [Book]","C:\Work\AWSMusic\ProcessedSongs\Emerson Lake And Palmer\Tarkus [book]"
"Emerson Lake And Palmer","Trilogy [book]","7","True","Emerson Lake and Palmer - Trilogy [Book]","C:\Work\AWSMusic\ProcessedSongs\Emerson Lake And Palmer\Trilogy [book]"
"Eric Clapton","Derek And The Dominos [book]","14","True","Eric Clapton - Derek and the Dominos [Book]","C:\Work\AWSMusic\ProcessedSongs\Eric Clapton\Derek And The Dominos [book]"
"Eric Clapton","Eric Clapton - Derek And The Dominos [book]","10","False","","C:\Work\AWSMusic\ProcessedSongs\Eric Clapton\Eric Clapton - Derek And The Dominos [book]"
"Eric Clapton","Eric Clapton - The Best Of Book","6","False","","C:\Work\AWSMusic\ProcessedSongs\Eric Clapton\Eric Clapton - The Best Of Book"
"Eric Clapton","Eric Clapton - Unplugged [book]","5","False","","C:\Work\AWSMusic\ProcessedSongs\Eric Clapton\Eric Clapton - Unplugged [book]"
"Eric Clapton","The Best Of Book","10","True","Eric Clapton - The Best of Book","C:\Work\AWSMusic\ProcessedSongs\Eric Clapton\The Best Of Book"
"Eric Clapton","Unplugged [book]","14","True","Eric Clapton - Unplugged [Book]","C:\Work\AWSMusic\ProcessedSongs\Eric Clapton\Unplugged [book]"
"Fleetwood Mac","Anthology","27","True","Fleetwood Mac - Anthology","C:\Work\AWSMusic\ProcessedSongs\Fleetwood Mac\Anthology"
"Fleetwood Mac","Deluxe Anthology","42","True","Fleetwood Mac - Deluxe Anthology","C:\Work\AWSMusic\ProcessedSongs\Fleetwood Mac\Deluxe Anthology"
"Fleetwood Mac","Fleetwood Mac - Anthology","22","False","","C:\Work\AWSMusic\ProcessedSongs\Fleetwood Mac\Fleetwood Mac - Anthology"
"Fleetwood Mac","Fleetwood Mac - Deluxe Anthology","4","False","","C:\Work\AWSMusic\ProcessedSongs\Fleetwood Mac\Fleetwood Mac - Deluxe Anthology"
"Fleetwood Mac","Fleetwood Mac - Fleetwood Mac + Heroes Are Hard To Find","9","False","","C:\Work\AWSMusic\ProcessedSongs\Fleetwood Mac\Fleetwood Mac - Fleetwood Mac + Heroes Are Hard To Find"
"Fleetwood Mac","Fleetwood Mac - Tango In The Night","3","False","","C:\Work\AWSMusic\ProcessedSongs\Fleetwood Mac\Fleetwood Mac - Tango In The Night"
"Fleetwood Mac","Fleetwood Mac - The Dance","5","False","","C:\Work\AWSMusic\ProcessedSongs\Fleetwood Mac\Fleetwood Mac - The Dance"
"Fleetwood Mac","Fleetwood Mac + Heroes Are Hard To Find","15","True","Fleetwood Mac - Fleetwood Mac + Heroes Are Hard To Find","C:\Work\AWSMusic\ProcessedSongs\Fleetwood Mac\Fleetwood Mac + Heroes Are Hard To Find"
"Fleetwood Mac","Mirage","12","True","Fleetwood Mac - Mirage","C:\Work\AWSMusic\ProcessedSongs\Fleetwood Mac\Mirage"
"Fleetwood Mac","Rumours","11","True","Fleetwood Mac - Rumours","C:\Work\AWSMusic\ProcessedSongs\Fleetwood Mac\Rumours"
"Fleetwood Mac","Tango In The Night","12","True","Fleetwood Mac - Tango In The Night","C:\Work\AWSMusic\ProcessedSongs\Fleetwood Mac\Tango In The Night"
"Fleetwood Mac","The Dance","13","True","Fleetwood Mac - The Dance","C:\Work\AWSMusic\ProcessedSongs\Fleetwood Mac\The Dance"
"Frank Zappa","Frank Zappa - Songbook Vol 1","4","False","","C:\Work\AWSMusic\ProcessedSongs\Frank Zappa\Frank Zappa - Songbook Vol 1"
"Frank Zappa","Frank Zappa - The Frank Zappa Guitar Book (transcriptions By Steve Vai)","9","False","","C:\Work\AWSMusic\ProcessedSongs\Frank Zappa\Frank Zappa - The Frank Zappa Guitar Book (transcriptions By Steve Vai)"
"Frank Zappa","Songbook Vol 1","17","True","Frank Zappa - Songbook Vol 1","C:\Work\AWSMusic\ProcessedSongs\Frank Zappa\Songbook Vol 1"
"Frank Zappa","The Frank Zappa Guitar Book (transcriptions By Steve Vai)","12","True","Frank Zappa - The Frank Zappa Guitar Book (transcriptions by Steve Vai)","C:\Work\AWSMusic\ProcessedSongs\Frank Zappa\The Frank Zappa Guitar Book (transcriptions By Steve Vai)"
"Fray","Fray - How To Save A Life [book]","2","False","","C:\Work\AWSMusic\ProcessedSongs\Fray\Fray - How To Save A Life [book]"
"Fray","How To Save A Life [book]","1","True","Fray - How To Save A Life [Book]","C:\Work\AWSMusic\ProcessedSongs\Fray\How To Save A Life [book]"
"Garth Brooks","Garth Brooks - No Fences [guitar Tab]","2","False","","C:\Work\AWSMusic\ProcessedSongs\Garth Brooks\Garth Brooks - No Fences [guitar Tab]"
"Garth Brooks","Garth Brooks - The Hits [guitar Tab]","1","False","","C:\Work\AWSMusic\ProcessedSongs\Garth Brooks\Garth Brooks - The Hits [guitar Tab]"
"Garth Brooks","Garth Brooks - The Limited Series","13","False","","C:\Work\AWSMusic\ProcessedSongs\Garth Brooks\Garth Brooks - The Limited Series"
"Garth Brooks","No Fences [guitar Tab]","7","True","Garth Brooks - No Fences [Guitar Tab]","C:\Work\AWSMusic\ProcessedSongs\Garth Brooks\No Fences [guitar Tab]"
"Garth Brooks","The Hits [guitar Tab]","1","True","Garth Brooks - The Hits [Guitar Tab]","C:\Work\AWSMusic\ProcessedSongs\Garth Brooks\The Hits [guitar Tab]"
"Garth Brooks","The Limited Series","21","True","Garth Brooks - The Limited Series","C:\Work\AWSMusic\ProcessedSongs\Garth Brooks\The Limited Series"
"Genesis","A Trick Of The Tail [book]","8","True","Genesis - A Trick Of The Tail [Book]","C:\Work\AWSMusic\ProcessedSongs\Genesis\A Trick Of The Tail [book]"
"Genesis","Anthology","44","True","Genesis - Anthology","C:\Work\AWSMusic\ProcessedSongs\Genesis\Anthology"
"Genesis","Best Of Vol 1","10","True","Genesis - Best Of Vol 1","C:\Work\AWSMusic\ProcessedSongs\Genesis\Best Of Vol 1"
"Genesis","Genesis - A Trick Of The Tail [book]","4","False","","C:\Work\AWSMusic\ProcessedSongs\Genesis\Genesis - A Trick Of The Tail [book]"
"Genesis","Genesis - Anthology","16","False","","C:\Work\AWSMusic\ProcessedSongs\Genesis\Genesis - Anthology"
"Genesis","Genesis - Best Of Vol 1","7","False","","C:\Work\AWSMusic\ProcessedSongs\Genesis\Genesis - Best Of Vol 1"
"Genesis","Genesis - Invisible Touch [book]","4","False","","C:\Work\AWSMusic\ProcessedSongs\Genesis\Genesis - Invisible Touch [book]"
"Genesis","Genesis - Rock Score","3","False","","C:\Work\AWSMusic\ProcessedSongs\Genesis\Genesis - Rock Score"
"Genesis","Genesis - Seconds Out","6","False","","C:\Work\AWSMusic\ProcessedSongs\Genesis\Genesis - Seconds Out"
"Genesis","Genesis - Selling England By The Pound","4","False","","C:\Work\AWSMusic\ProcessedSongs\Genesis\Genesis - Selling England By The Pound"
"Genesis","Invisible Touch [book]","8","True","Genesis - Invisible Touch [Book]","C:\Work\AWSMusic\ProcessedSongs\Genesis\Invisible Touch [book]"
"Genesis","Rock Score","4","True","Genesis - Rock Score","C:\Work\AWSMusic\ProcessedSongs\Genesis\Rock Score"
"Genesis","Seconds Out","8","True","Genesis - Seconds Out","C:\Work\AWSMusic\ProcessedSongs\Genesis\Seconds Out"
"Genesis","Selling England By The Pound","7","True","Genesis - Selling England by the Pound","C:\Work\AWSMusic\ProcessedSongs\Genesis\Selling England By The Pound"
"George Michael","George Michael - Greatest Hits","10","False","","C:\Work\AWSMusic\ProcessedSongs\George Michael\George Michael - Greatest Hits"
"George Michael","Greatest Hits","29","True","George Michael - Greatest Hits","C:\Work\AWSMusic\ProcessedSongs\George Michael\Greatest Hits"
"George Michael","Older [book]","11","True","George Michael - Older [Book] ","C:\Work\AWSMusic\ProcessedSongs\George Michael\Older [book]"
"Grand Funk Railroad","Born To Die [pvg Book]","10","True","Grand Funk Railroad - Born To Die [PVG Book]","C:\Work\AWSMusic\ProcessedSongs\Grand Funk Railroad\Born To Die [pvg Book]"
"Grand Funk Railroad","Grand Funk - Closer To Home [pvg Book]","5","True","Grand Funk - Closer To Home [PVG Book]","C:\Work\AWSMusic\ProcessedSongs\Grand Funk Railroad\Grand Funk - Closer To Home [pvg Book]"
"Grand Funk Railroad","Grand Funk - We're An American Band [pvg Book]","8","True","Grand Funk - We're An American Band [PVG Book]","C:\Work\AWSMusic\ProcessedSongs\Grand Funk Railroad\Grand Funk - We're An American Band [pvg Book]"
"Grand Funk Railroad","Grand Funk Railroad - Born To Die [pvg Book]","6","False","","C:\Work\AWSMusic\ProcessedSongs\Grand Funk Railroad\Grand Funk Railroad - Born To Die [pvg Book]"
"Grand Funk Railroad","Grand Funk Railroad - Hits From We're An American Band, Shinin' On, Phoenix [pvg]","19","False","","C:\Work\AWSMusic\ProcessedSongs\Grand Funk Railroad\Grand Funk Railroad - Hits From We're An American Band, Shinin' On, Phoenix [pvg]"
"Grand Funk Railroad","Hits From We're An American Band, Shinin' On, Phoenix [pvg]","23","True","Grand Funk Railroad - Hits From We're An American Band, Shinin' On, Phoenix [PVG]","C:\Work\AWSMusic\ProcessedSongs\Grand Funk Railroad\Hits From We're An American Band, Shinin' On, Phoenix [pvg]"
"Harry Chapin","Harry Chapin - The Authentic Guitar Style Of [guitar Tab]","2","False","","C:\Work\AWSMusic\ProcessedSongs\Harry Chapin\Harry Chapin - The Authentic Guitar Style Of [guitar Tab]"
"Harry Chapin","The Authentic Guitar Style Of [guitar Tab]","9","True","Harry Chapin - The Authentic Guitar Style Of [Guitar Tab]","C:\Work\AWSMusic\ProcessedSongs\Harry Chapin\The Authentic Guitar Style Of [guitar Tab]"
"Henri Mancini","Henry Mancini - A Merry Mancini Christmas","13","True","Henry Mancini - A Merry Mancini Christmas","C:\Work\AWSMusic\ProcessedSongs\Henri Mancini\Henry Mancini - A Merry Mancini Christmas"
"Herman's Hermits","Collection","8","True","Herman's Hermits -  Collection","C:\Work\AWSMusic\ProcessedSongs\Herman's Hermits\Collection"
"Jackson Browne","Deluxe Anthology","39","True","Jackson Browne - Deluxe Anthology","C:\Work\AWSMusic\ProcessedSongs\Jackson Browne\Deluxe Anthology"
"Jackson Browne","Jackson Browne - Deluxe Anthology","38","False","","C:\Work\AWSMusic\ProcessedSongs\Jackson Browne\Jackson Browne - Deluxe Anthology"
"James Blunt","All The Lost Souls [book]","10","True","James Blunt - All The Lost Souls [Book]","C:\Work\AWSMusic\ProcessedSongs\James Blunt\All The Lost Souls [book]"
