"Artist","Book","OriginalFilename","ExpectedFilename","S3Key","ExpectedLocalPath","Size","LastModified"
"_broadway Shows","Various Artists - Les Miserables - Piano-conductor (complete)","Les Mis?rables - 21.the Night.pdf","Les Mis?rables - 21.the Night.pdf","_broadway Shows/Various Artists - Les Miserables - Piano-conductor (complete)/Songs/Les Mis?rables - 21.the Night.pdf",".\ProcessedSongs_Reorganized\_broadway Shows\Various Artists - Les Miserables - Piano-conductor (complete)\Les Mis?rables - 21.the Night.pdf","267211","2026-01-26T22:07:23+00:00"
"_broadway Shows","Various Artists - Les Miserables - Piano-conductor (complete)","Les Mis?rables - 20.first Attack.pdf","Les Mis?rables - 20.first Attack.pdf","_broadway Shows/Various Artists - Les Miserables - Piano-conductor (complete)/Songs/Les Mis?rables - 20.first Attack.pdf",".\ProcessedSongs_Reorganized\_broadway Shows\Various Artists - Les Miserables - Piano-conductor (complete)\Les Mis?rables - 20.first Attack.pdf","205230","2026-01-26T22:07:23+00:00"
"_broadway Shows","Various Artists - Les Miserables - Piano-conductor","Les Mis?rables - 19.javert At The Barricade.pdf","Les Mis?rables - 19.javert At The Barricade.pdf","_broadway Shows/Various Artists - Les Miserables - Piano-conductor/Songs/Les Mis?rables - 19.javert At The Barricade.pdf",".\ProcessedSongs_Reorganized\_broadway Shows\Various Artists - Les Miserables - Piano-conductor\Les Mis?rables - 19.javert At The Barricade.pdf","350763","2026-01-26T22:09:43+00:00"
"_broadway Shows","Various Artists - Les Miserables - Piano-conductor","Les Mis?rables - 12.a B C Caf?.pdf","Les Mis?rables - 12.a B C Caf?.pdf","_broadway Shows/Various Artists - Les Miserables - Piano-conductor/Songs/Les Mis?rables - 12.a B C Caf?.pdf",".\ProcessedSongs_Reorganized\_broadway Shows\Various Artists - Les Miserables - Piano-conductor\Les Mis?rables - 12.a B C Caf?.pdf","322767","2026-01-26T22:09:43+00:00"
"Barry Manilow","Anthology","Barry Manilow - Paradise Caf?.pdf","Barry Manilow - Paradise Caf?.pdf","Barry Manilow/Anthology/Songs/Barry Manilow - Paradise Caf?.pdf",".\ProcessedSongs_Reorganized\Barry Manilow\Anthology\Barry Manilow - Paradise Caf?.pdf","445271","2026-01-26T19:24:30+00:00"
"_broadway Shows","Various Artists - Les Miserables - Piano-conductor","Les Mis?rables - 3.the Docks.pdf","Les Mis?rables - 3.the Docks.pdf","_broadway Shows/Various Artists - Les Miserables - Piano-conductor/Songs/Les Mis?rables - 3.the Docks.pdf",".\ProcessedSongs_Reorganized\_broadway Shows\Various Artists - Les Miserables - Piano-conductor\Les Mis?rables - 3.the Docks.pdf","335486","2026-01-26T22:09:42+00:00"
"_broadway Shows","Lerner And Loewe - Camelot","(dance And Song) - The Lusty Month Of May ? Dance.pdf","(dance And Song) - The Lusty Month Of May ? Dance.pdf","_broadway Shows/Lerner And Loewe - Camelot/Songs/(dance And Song) - The Lusty Month Of May ? Dance.pdf",".\ProcessedSongs_Reorganized\_broadway Shows\Lerner And Loewe - Camelot\(dance And Song) - The Lusty Month Of May ? Dance.pdf","8103374","2026-01-26T22:07:18+00:00"
"_broadway Shows","Various Artists - Les Miserables - Piano-conductor","Les Mis?rables - 14.rue Plummet.pdf","Les Mis?rables - 14.rue Plummet.pdf","_broadway Shows/Various Artists - Les Miserables - Piano-conductor/Songs/Les Mis?rables - 14.rue Plummet.pdf",".\ProcessedSongs_Reorganized\_broadway Shows\Various Artists - Les Miserables - Piano-conductor\Les Mis?rables - 14.rue Plummet.pdf","231884","2026-01-26T22:09:43+00:00"
"_broadway Shows","Various Artists - Les Miserables - Piano-conductor","Les Mis?rables - 20.first Attack.pdf","Les Mis?rables - 20.first Attack.pdf","_broadway Shows/Various Artists - Les Miserables - Piano-conductor/Songs/Les Mis?rables - 20.first Attack.pdf",".\ProcessedSongs_Reorganized\_broadway Shows\Various Artists - Les Miserables - Piano-conductor\Les Mis?rables - 20.first Attack.pdf","205187","2026-01-26T22:09:43+00:00"
"_broadway Shows","Various Artists - Les Miserables - Piano-conductor (complete)","Les Mis?rables - 12.a B C Caf?.pdf","Les Mis?rables - 12.a B C Caf?.pdf","_broadway Shows/Various Artists - Les Miserables - Piano-conductor (complete)/Songs/Les Mis?rables - 12.a B C Caf?.pdf",".\ProcessedSongs_Reorganized\_broadway Shows\Various Artists - Les Miserables - Piano-conductor (complete)\Les Mis?rables - 12.a B C Caf?.pdf","322798","2026-01-26T22:07:23+00:00"
"_broadway Shows","Various Artists - Les Miserables - Piano-conductor (complete)","Les Mis?rables - Prologue.pdf","Les Mis?rables - Prologue.pdf","_broadway Shows/Various Artists - Les Miserables - Piano-conductor (complete)/Songs/Les Mis?rables - Prologue.pdf",".\ProcessedSongs_Reorganized\_broadway Shows\Various Artists - Les Miserables - Piano-conductor (complete)\Les Mis?rables - Prologue.pdf","472148","2026-01-26T22:07:22+00:00"
"Carole King","Classics (2)","Carlos Rinc? - Coraz?n.pdf","Carole King - Coraz?n.pdf","Carole King/Classics (2)/Songs/Carlos Rinc? - Coraz?n.pdf",".\ProcessedSongs_Reorganized\Carole King\Classics (2)\Carole King - Coraz?n.pdf","244661","2026-01-26T13:11:47+00:00"
"_broadway Shows","Various Artists - Les Miserables - Piano-conductor (complete)","Les Mis?rables - 7.the Innkeeper's Song.pdf","Les Mis?rables - 7.the Innkeeper's Song.pdf","_broadway Shows/Various Artists - Les Miserables - Piano-conductor (complete)/Songs/Les Mis?rables - 7.the Innkeeper's Song.pdf",".\ProcessedSongs_Reorganized\_broadway Shows\Various Artists - Les Miserables - Piano-conductor (complete)\Les Mis?rables - 7.the Innkeeper's Song.pdf","336627","2026-01-26T22:07:22+00:00"
"_broadway Shows","Various Artists - Les Miserables - Piano-conductor (complete)","Les Mis?rables - 4.cart Crash.pdf","Les Mis?rables - 4.cart Crash.pdf","_broadway Shows/Various Artists - Les Miserables - Piano-conductor (complete)/Songs/Les Mis?rables - 4.cart Crash.pdf",".\ProcessedSongs_Reorganized\_broadway Shows\Various Artists - Les Miserables - Piano-conductor (complete)\Les Mis?rables - 4.cart Crash.pdf","293399","2026-01-26T22:07:22+00:00"
"_broadway Shows","Various Artists - Les Miserables - Piano-conductor","Les Mis?rables - 30.bows.pdf","Les Mis?rables - 30.bows.pdf","_broadway Shows/Various Artists - Les Miserables - Piano-conductor/Songs/Les Mis?rables - 30.bows.pdf",".\ProcessedSongs_Reorganized\_broadway Shows\Various Artists - Les Miserables - Piano-conductor\Les Mis?rables - 30.bows.pdf","114532","2026-01-26T22:09:44+00:00"
"Various Artists","More Songs Of The Eighties [pvg]","The Song Is From The Musical -chess- With Words And Music By Benny Andersson, Bj?rn Ulvaeus And Tim Rice - One Night In Bangkok.pdf","The Song Is From The Musical -chess- With Words And Music By Benny Andersson, Bj?rn Ulvaeus And Tim Rice - One Night In Bangkok.pdf","Various Artists/More Songs Of The Eighties [pvg]/Songs/The Song Is From The Musical -chess- With Words And Music By Benny Andersson, Bj?rn Ulvaeus And Tim Rice - One Night In Bangkok.pdf",".\ProcessedSongs_Reorganized\Various Artists\More Songs Of The Eighties [pvg]\The Song Is From The Musical -chess- With Words And Music By Benny Andersson, Bj?rn Ulvaeus And Tim Rice - One Night In Bangkok.pdf","4033856","2026-01-26T21:25:00+00:00"
"_broadway Shows","Various Artists - Les Miserables - Piano-conductor","Les Mis?rables - 4.cart Crash.pdf","Les Mis?rables - 4.cart Crash.pdf","_broadway Shows/Various Artists - Les Miserables - Piano-conductor/Songs/Les Mis?rables - 4.cart Crash.pdf",".\ProcessedSongs_Reorganized\_broadway Shows\Various Artists - Les Miserables - Piano-conductor\Les Mis?rables - 4.cart Crash.pdf","293356","2026-01-26T22:09:42+00:00"
"_broadway Shows","Various Artists - Les Miserables - Full Score","Orchestrated By John Cameron - The Abc Caf?.pdf","Orchestrated By John Cameron - The Abc Caf?.pdf","_broadway Shows/Various Artists - Les Miserables - Full Score/Songs/Orchestrated By John Cameron - The Abc Caf?.pdf",".\ProcessedSongs_Reorganized\_broadway Shows\Various Artists - Les Miserables - Full Score\Orchestrated By John Cameron - The Abc Caf?.pdf","4084350","2026-01-26T22:25:25+00:00"
"_broadway Shows","Various Artists - Les Miserables - Piano-conductor (complete)","Les Mis?rables - 19.javert At The Barricade.pdf","Les Mis?rables - 19.javert At The Barricade.pdf","_broadway Shows/Various Artists - Les Miserables - Piano-conductor (complete)/Songs/Les Mis?rables - 19.javert At The Barricade.pdf",".\ProcessedSongs_Reorganized\_broadway Shows\Various Artists - Les Miserables - Piano-conductor (complete)\Les Mis?rables - 19.javert At The Barricade.pdf","350808","2026-01-26T22:07:23+00:00"
"_broadway Shows","Various Artists - Les Miserables - Piano-conductor","Les Mis?rables - 6.little Cosette.pdf","Les Mis?rables - 6.little Cosette.pdf","_broadway Shows/Various Artists - Les Miserables - Piano-conductor/Songs/Les Mis?rables - 6.little Cosette.pdf",".\ProcessedSongs_Reorganized\_broadway Shows\Various Artists - Les Miserables - Piano-conductor\Les Mis?rables - 6.little Cosette.pdf","235240","2026-01-26T22:09:42+00:00"
"Various Artists","Greatest Hits Of 2004-2005","Beyonc? - Naughty Girl.pdf","Beyonc? - Naughty Girl.pdf","Various Artists/Greatest Hits Of 2004-2005/Songs/Beyonc? - Naughty Girl.pdf",".\ProcessedSongs_Reorganized\Various Artists\Greatest Hits Of 2004-2005\Beyonc? - Naughty Girl.pdf","959239","2026-01-26T21:20:44+00:00"
"_movie And Tv","Various Artists - Tv Detective - Themes For Solo Piano","Franz Von Supp? - Perry Mason.pdf","Franz Von Supp? - Perry Mason.pdf","_movie And Tv/Various Artists - Tv Detective - Themes For Solo Piano/Songs/Franz Von Supp? - Perry Mason.pdf",".\ProcessedSongs_Reorganized\_movie And Tv\Various Artists - Tv Detective - Themes For Solo Piano\Franz Von Supp? - Perry Mason.pdf","79541","2026-01-26T23:24:40+00:00"
"_broadway Shows","Various Artists - Les Miserables - Piano-conductor (complete)","Les Mis?rables - 15.heart Full Of Love.pdf","Les Mis?rables - 15.heart Full Of Love.pdf","_broadway Shows/Various Artists - Les Miserables - Piano-conductor (complete)/Songs/Les Mis?rables - 15.heart Full Of Love.pdf",".\ProcessedSongs_Reorganized\_broadway Shows\Various Artists - Les Miserables - Piano-conductor (complete)\Les Mis?rables - 15.heart Full Of Love.pdf","188326","2026-01-26T22:07:23+00:00"
"_movie And Tv","Various Artists - Movie Fakebook","Music By Cliff Eidelman - Star Trek? Vi - The Undiscovered Country.pdf","Music By Cliff Eidelman - Star Trek? Vi - The Undiscovered Country.pdf","_movie And Tv/Various Artists - Movie Fakebook/Songs/Music By Cliff Eidelman - Star Trek? Vi - The Undiscovered Country.pdf",".\ProcessedSongs_Reorganized\_movie And Tv\Various Artists - Movie Fakebook\Music By Cliff Eidelman - Star Trek? Vi - The Undiscovered Country.pdf","38944","2026-01-26T23:22:53+00:00"
"_broadway Shows","Various Artists - Les Miserables - Piano-conductor (complete)","Les Mis?rables - 18.building The Barricade.pdf","Les Mis?rables - 18.building The Barricade.pdf","_broadway Shows/Various Artists - Les Miserables - Piano-conductor (complete)/Songs/Les Mis?rables - 18.building The Barricade.pdf",".\ProcessedSongs_Reorganized\_broadway Shows\Various Artists - Les Miserables - Piano-conductor (complete)\Les Mis?rables - 18.building The Barricade.pdf","400092","2026-01-26T22:07:23+00:00"
