match_type,action,csv_book_id,csv_artist,csv_book_name,csv_source_uri,db_book_id,db_artist,db_book_name,db_source_uri,db_status,songs_extracted,needs_update,reason
orphan,delete,,,,,2b0bbd39dcf820b1,Beatles,Beatles - 100 Hits for All Keyboards,s3://jsmith-input/SheetMusic/Beatles/books/Beatles - 100 Hits for All Keyboards.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,billy-joel-turnstiles,Billy Joel,Turnstiles,s3://jsmith-input/SheetMusic/Billy Joel/books/Billy Joel - Turnstiles.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,d9bd53be21137c12,Taylor Swift,Taylor Swift - Fearless [PVG Book],s3://jsmith-input/SheetMusic/Taylor Swift/books/Taylor Swift - Fearless [PVG Book].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,beatles-complete-scores-2,Beatles,Complete Scores (2),s3://jsmith-input/SheetMusic/Beatles/books/Beatles - Complete Scores (2).pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,fleetwood-mac-mirage,Fleetwood Mac,Mirage,s3://jsmith-input/SheetMusic/Fleetwood Mac/books/Fleetwood Mac - Mirage.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,dire-straits-best-of-dire-straits-guitar-tab,Dire Straits,Best Of Dire Straits [Guitar Tab],s3://jsmith-input/SheetMusic/Dire Straits/books/Dire Straits - Best Of Dire Straits [Guitar Tab].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,36aa31bfab289567,Eric Clapton,Eric Clapton - The Cream of Clapton,s3://jsmith-input/Eric Clapton\books\Eric Clapton - The Cream of Clapton.pdf,failed,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,various-artists-the-60s-and-70s-rock-score,Various Artists,The 60s and 70s Rock Score,s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - The 60s and 70s Rock Score.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,887e2e45ab7b3b97,ELO,Elton John - The Elton John Collection [Piano Solos],s3://jsmith-input/ELO\books\Elton John - The Elton John Collection [Piano Solos].pdf,failed,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,ccfcfa22dede9987,Neil Young,Neil Young - After the Goldrush [PVG Book],s3://jsmith-input/SheetMusic/Neil Young/books/Neil Young - After the Goldrush [PVG Book].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,eric-clapton-the-cream-of-clapton,Eric Clapton,The Cream of Clapton,s3://jsmith-input/SheetMusic/Eric Clapton/books/Eric Clapton - The Cream of Clapton.pdf,failed,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,f2ac1ea495f73d2e,Paul McCartney,Paul McCartney - Chaos And Creation In The Backyard [PVG Book],s3://jsmith-input/SheetMusic/Paul McCartney/books/Paul McCartney - Chaos And Creation In The Backyard [PVG Book].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,170d58e6877c492d,_Broadway Shows,Various Artists - Dirty Rotten Scoundrels (Piano-Vocal),s3://jsmith-input/SheetMusic/_Broadway Shows/books/Various Artists - Dirty Rotten Scoundrels (Piano-Vocal).pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,movie-and-tv-the-wizard-of-oz-script,_Movie and TV,The Wizard of Oz Script,s3://jsmith-input/SheetMusic/_Movie and TV/books/The Wizard of Oz Script.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,c7e8b3aaa3231808,_Broadway Shows,Various Artists - You're A Good Man Charlie Brown [revival] [score],s3://jsmith-input/SheetMusic/_Broadway Shows/books/Various Artists - You're A Good Man Charlie Brown [revival] [score].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,7f1fb7890c82f16b,_Broadway Shows,Various Artists - Phantom of the Opera,s3://jsmith-input/SheetMusic/_Broadway Shows/books/Various Artists - Phantom of the Opera.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,433bf900930d9948,_Movie and TV,Various Artists - Decades of Film '90s,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Decades of Film '90s.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,reo-speedwagon-the-hits,REO Speedwagon,The Hits,s3://jsmith-input/SheetMusic/REO Speedwagon/books/REO Speedwagon - The Hits.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,burt-bacharach-40-golden-songs-of,Burt Bacharach,40 Golden Songs Of,s3://jsmith-input/SheetMusic/Burt Bacharach/books/Burt Bacharach - 40 Golden Songs Of.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,movie-and-tv-brother-bear-disney,_Movie and TV,Brother Bear (Disney),s3://jsmith-input/SheetMusic/_Movie and TV/books/Brother Bear (Disney).pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,cheap-trick-greatest-hits-score,Cheap Trick,Greatest Hits [Score],s3://jsmith-input/SheetMusic/Cheap Trick/books/Cheap Trick - Greatest Hits [Score].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,ba7b54b95a804da7,_Movie and TV,Various Artists - Decades of Film '80s,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Decades of Film '80s.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,harry-chapin-the-authentic-guitar-style-of-guitar-tab,Harry Chapin,The Authentic Guitar Style Of [Guitar Tab],s3://jsmith-input/SheetMusic/Harry Chapin/books/Harry Chapin - The Authentic Guitar Style Of [Guitar Tab].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,vince-guaraldi-peanuts-songbook,Vince Guaraldi,Peanuts Songbook,s3://jsmith-input/SheetMusic/Vince Guaraldi/books/Vince Guaraldi - Peanuts Songbook.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,carole-king-keyboard-play-along-vol-22,Carole King,Keyboard Play-Along Vol 22,s3://jsmith-input/SheetMusic/Carole King/books/Carole King - Keyboard Play-Along Vol 22.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,john-denver-anthology-pvg,John Denver,Anthology [PVG],s3://jsmith-input/SheetMusic/John Denver/books/John Denver - Anthology [PVG].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,bon-jovi-best-of-bon-jovi,Bon Jovi,Best of Bon Jovi,s3://jsmith-input/SheetMusic/Bon Jovi/books/Bon Jovi - Best of Bon Jovi.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,pink-floyd-pink-floyd-songbook,Pink Floyd,Pink Floyd Songbook,s3://jsmith-input/SheetMusic/Pink Floyd/books/Pink Floyd - Pink Floyd Songbook.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,b21c3e2f1853133b,_Broadway Shows,Various Artists - Lion King [Score],s3://jsmith-input/SheetMusic/_Broadway Shows/books/Various Artists - Lion King [Score].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,test-20260125-v3,Billy Joel,52nd Street,s3://jsmith-input/SheetMusic/Billy Joel/books/Billy Joel - 52nd Street.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,elvis-presley-the-compleat-pvg-book,Elvis Presley,The Compleat [PVG Book],s3://jsmith-input/SheetMusic/Elvis Presley/books/Elvis Presley - The Compleat [PVG Book].pdf,failed,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,63a168d1a573e286,Beatles,Beatles - Sergeant Pepper's Lonely Hearts Club Band,s3://jsmith-input/SheetMusic/Beatles/books/Beatles - Sergeant Pepper's Lonely Hearts Club Band.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,edb15d7c82b58b91,_Broadway Shows,Various Artists - The Hobbit Score,s3://jsmith-input/SheetMusic/_Broadway Shows/books/Various Artists - The Hobbit Score.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,afa15e1e1b7c3dea,_Broadway Shows,Various Artists - Wicked [PVG],s3://jsmith-input/SheetMusic/_Broadway Shows/books/Various Artists - Wicked [PVG].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,monkees-greatest-hits,Monkees,Greatest Hits,s3://jsmith-input/SheetMusic/Monkees/books/Monkees - Greatest Hits.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,c35d3466a9eedb2d,Led Zepplin,Led Zeppelin - Over The Hills And Far Away [PVG],s3://jsmith-input/SheetMusic/Led Zepplin/books/Led Zeppelin - Over The Hills And Far Away [PVG].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,1f0fb75362879870,ELO,ELO - Out Of The Blue [Book],s3://jsmith-input/SheetMusic/ELO/books/ELO - Out Of The Blue [Book].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,rod-stewart-the-great-american-songbook,Rod Stewart,The Great American Songbook,s3://jsmith-input/SheetMusic/Rod Stewart/books/Rod Stewart - The Great American Songbook.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,adele-19-pvg-book,Adele,19 [PVG Book],s3://jsmith-input/SheetMusic/Adele/books/Adele - 19 [PVG Book].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,steve-winwood-arc-of-a-diver-pvg-book,Steve Winwood,Arc Of A Diver [PVG Book],s3://jsmith-input/SheetMusic/Steve Winwood/books/Steve Winwood - Arc Of A Diver [PVG Book].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,billy-joel-complete-vol-2,Billy Joel,Complete Vol 2,s3://jsmith-input/SheetMusic/Billy Joel/books/Billy Joel - Complete Vol 2.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,george-michael-older-book,George Michael,Older [Book] ,s3://jsmith-input/SheetMusic/George Michael/books/George Michael - Older [Book] .pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,broadway-shows-lerner-and-loewe-camelot,_Broadway Shows,Lerner and Loewe - Camelot,s3://jsmith-input/SheetMusic/_Broadway Shows/books/Lerner and Loewe - Camelot.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,148028cb53b10a7b,Kinks,Kinks - Guitar Legends [Tab],s3://jsmith-input/SheetMusic/Kinks/books/Kinks - Guitar Legends [Tab].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,dddf0ef8fa1a1d79,Duran Duran,Duran Duran - Seven & The Ragged Tiger [Jap Band Score],s3://jsmith-input/SheetMusic/Duran Duran/books/Duran Duran - Seven & The Ragged Tiger [Jap Band Score].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,movie-and-tv-kasha-hirschorn-pete-s-dragon,_Movie and TV,Kasha & Hirschorn - Pete's Dragon,s3://jsmith-input/SheetMusic/_Movie and TV/books/Kasha & Hirschorn - Pete's Dragon.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,toto-past-to-present-book,Toto,Past To Present [Book],s3://jsmith-input/SheetMusic/Toto/books/Toto - Past To Present [Book].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,8b25c0f90d998c4c,Tom Lehrer,Tom Lehrer - Book Covers,s3://jsmith-input/books/Tom Lehrer/Tom Lehrer - Book Covers.pdf,failed,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,night-ranger-seven-wishes-fix-test,Night Ranger,Night Ranger - Seven Wishes _Jap Score_,s3://jsmith-input/SheetMusic/Night Ranger/Books/Night Ranger - Seven Wishes _Jap Score_.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,spice-girls-greatest-hits,Spice Girls,Greatest Hits,s3://jsmith-input/SheetMusic/Spice Girls/books/Spice Girls - Greatest Hits.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,396cb1944c74c5f8,Eric Clapton,Eric Clapton - The Best of Book,s3://jsmith-input/SheetMusic/Eric Clapton/books/Eric Clapton - The Best of Book.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,6d9e649012b093c8,_Broadway Shows,Various Artists - Cabaret (Original),s3://jsmith-input/SheetMusic/_Broadway Shows/books/Various Artists - Cabaret (Original).pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,doors-songbook,Doors,Songbook,s3://jsmith-input/SheetMusic/Doors/books/Doors - Songbook.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,don-henley-actual-miles-greatest-hits,Don Henley,Actual Miles (Greatest Hits),s3://jsmith-input/SheetMusic/Don Henley/books/Don Henley - Actual Miles (Greatest Hits).pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,billy-joel-anthology,Billy Joel,Anthology,s3://jsmith-input/SheetMusic/Billy Joel/books/Billy Joel - Anthology.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,beatles-beatlemania-1963-1966,Beatles,Beatlemania 1963-1966,s3://jsmith-input/SheetMusic/Beatles/books/Beatles - Beatlemania 1963-1966.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,journey-greatest-hits,Journey,Greatest Hits,s3://jsmith-input/SheetMusic/Journey/books/Journey - Greatest Hits.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,john-denver---back-home-again,John Denver,John Denver - Back Home Again,s3://jsmith-input/SheetMusic/John Denver/Books/John Denver - Back Home Again.pdf,failed,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,88e64f90dab936a8,Bob Dylan,Bob Dylan - Basement Tapes [PVG],s3://jsmith-input/SheetMusic/Bob Dylan/books/Bob Dylan - Basement Tapes [PVG].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,burl-ives-song-book,Burl Ives,Song Book,s3://jsmith-input/SheetMusic/Burl Ives/books/Burl Ives - Song Book.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,eagles-made-easy-for-guitar,Eagles,Made Easy For Guitar,s3://jsmith-input/SheetMusic/Eagles/books/Eagles - Made Easy For Guitar.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,james-taylor-that-s-why-i-m-here-pvg-book,James Taylor,That's Why I'm Here [PVG Book],s3://jsmith-input/SheetMusic/James Taylor/books/James Taylor - That's Why I'm Here [PVG Book].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,meatloaf-bat-out-of-hell,MeatLoaf,Bat Out Of Hell,s3://jsmith-input/SheetMusic/MeatLoaf/books/MeatLoaf - Bat Out Of Hell.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,journey-complete-songbook,Journey,Complete Songbook,s3://jsmith-input/SheetMusic/Journey/books/Journey - Complete Songbook.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,99f5dc0137a823b5,_Broadway Shows,Lerner and Loewe - Camelot,s3://jsmith-input/SheetMusic/_Broadway Shows/books/Lerner and Loewe - Camelot.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,beatles-anthology-2-page-01-40,Beatles,Anthology 2 (page 01 - 40),s3://jsmith-input/SheetMusic/Beatles/books/Beatles - Anthology 2 (page 01 - 40).pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,night-ranger-best-of-2-jap-score,Night Ranger,Best Of 2 [Jap Score],s3://jsmith-input/SheetMusic/Night Ranger/books/Night Ranger - Best Of 2 [Jap Score].pdf,failed,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,ben-folds-ben-folds-five-rockin-the-suburbs,Ben Folds,Ben Folds Five - Rockin' the Suburbs,s3://jsmith-input/SheetMusic/Ben Folds/books/Ben Folds Five - Rockin' the Suburbs.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,robbie-robertson---songbook--guitar-tab-,Robbie Robertson,Robbie Robertson - Songbook _Guitar Tab_,s3://jsmith-input/SheetMusic/Robbie Robertson/Books/Robbie Robertson - Songbook _Guitar Tab_.pdf,failed,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,billy-joel-advanced-piano,Billy Joel,For Advanced Piano,s3://jsmith-input/SheetMusic/Billy Joel/books/Billy Joel - For Advanced Piano.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,d45a9e7d1c3fc3fc,_Movie and TV,Various Artists - Decades of Film '70s,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Decades of Film '70s.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,america-greatest-hits,America,Greatest Hits,s3://jsmith-input/SheetMusic/America/books/America - Greatest Hits.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,86e908fafb628822,James Taylor,James Taylor - Classics (guitar tab),s3://jsmith-input/SheetMusic/James Taylor/books/James Taylor - Classics (guitar tab).pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,40fcde43091de50e,Various Artists,Various Artists - 100 Songs For Kids - (Easy Guitar Songbook),s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - 100 Songs For Kids - (Easy Guitar Songbook).pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,789c81e4290c70c6,Herman's Hermits,Herman's Hermits -  Collection,s3://jsmith-input/SheetMusic/Herman's Hermits/books/Herman's Hermits -  Collection.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,04519b4dba8abdbf,Various Artists,Various Artists - Great Bands Of The 60s [PVG Book],s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - Great Bands Of The 60s [PVG Book].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,movie-and-tv-various-artists-the-big-book-of-movie-music,_Movie and TV,Various Artists - The Big Book Of Movie Music,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - The Big Book Of Movie Music.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,various-artists-great-bands-70s,Various Artists,Great Bands Of The 70s,s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - Great Bands Of The 70s [PVG Book].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,defa30e11ab4bb61,_Broadway Shows,Various Artists - Little Shop Of Horrors (Broadway),s3://jsmith-input/_Broadway Shows\Books\Various Artists - Little Shop Of Horrors (Broadway).pdf,failed,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,639db5e6858d5305,Bon Jovi,Bon Jovi - Best of Bon Jovi,s3://jsmith-input/SheetMusic/Bon Jovi/books/Bon Jovi - Best of Bon Jovi.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,be4483543da48fd5,_Movie and TV,Various Artists - Frozen - Let It Go (Movie Version),s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Frozen - Let It Go (Movie Version).pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,various-artists-great-songs-of-the-70s-guitar-tab,Various Artists,Great Songs Of The 70s [Guitar Tab],s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - Great Songs Of The 70s [Guitar Tab].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,a24b5be0f1142823,Night Ranger,Night Ranger - Best Of 2 [Jap Score],s3://jsmith-input/Night Ranger\books\Night Ranger - Best Of 2 [Jap Score].pdf,failed,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,various-artists-ultimate-80-s-songs,Various Artists,Ultimate 80's Songs,s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - Ultimate 80's Songs.pdf,failed,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,wings-london-town-pvg-book,Wings,London Town (PVG Book),s3://jsmith-input/SheetMusic/Wings/books/Wings - London Town (PVG Book).pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,f35bee10ea617ea1,Emerson Lake and Palmer,Emerson Lake and Palmer - Black Book,s3://jsmith-input/SheetMusic/Emerson Lake and Palmer/books/Emerson Lake and Palmer - Black Book.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,neil-young-the-best-of-neil-young-pvg-book,Neil Young,The Best Of Neil Young [PVG Book],s3://jsmith-input/SheetMusic/Neil Young/books/Neil Young - The Best Of Neil Young [PVG Book].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,fea6b139addc36f3,America,America - America [PVG Book],s3://jsmith-input/SheetMusic/America/books/America - America [PVG Book].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,reo-speedwagon-life-as-we-know-it,REO Speedwagon,Life As We Know It,s3://jsmith-input/SheetMusic/REO Speedwagon/books/REO Speedwagon - Life As We Know It.pdf,failed,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,e5ae548989836b9b,Bonnie Raitt,Bonnie Raitt - Nick Of Time [PVG Book],s3://jsmith-input/SheetMusic/Bonnie Raitt/books/Bonnie Raitt - Nick Of Time [PVG Book].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,83419bd2a002eb31,Dire Straits,Dire Straits -  Brothers In Arms,s3://jsmith-input/SheetMusic/Dire Straits/books/Dire Straits -  Brothers In Arms.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,barry-manilow-anthology,Barry Manilow,Anthology,s3://jsmith-input/SheetMusic/Barry Manilow/books/Barry Manilow - Anthology.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,1f7488474b70d57b,Pink Floyd,Pink Floyd - The Wall [PVG],s3://jsmith-input/SheetMusic/Pink Floyd/books/Pink Floyd - The Wall [PVG].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,2dbdadbcc4ac8c07,America,America - Greatest Hits [Book] ,s3://jsmith-input/SheetMusic/America/books/America - Greatest Hits [Book] .pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,292b76b1fe0ab19a,Grand Funk Railroad,"Grand Funk Railroad - Hits From We're An American Band, Shinin' On, Phoenix [PVG]","s3://jsmith-input/SheetMusic/Grand Funk Railroad/books/Grand Funk Railroad - Hits From We're An American Band, Shinin' On, Phoenix [PVG].pdf",success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,e167d01482f41b2b,The Band,Band - Northern Lights Southern Cross [PVG],s3://jsmith-input/SheetMusic/The Band/books/Band - Northern Lights Southern Cross [PVG].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,elton-john-captain-fantastic,Elton John,Captain Fantastic,s3://jsmith-input/SheetMusic/Elton John/books/Elton John - Captain Fantastic.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,james-taylor-james-taylor-songbook,James Taylor,James Taylor Songbook,s3://jsmith-input/SheetMusic/James Taylor/books/James Taylor - James Taylor Songbook.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,44ac35f118463ff5,_Movie and TV,Various Artists - The TV Fakebook,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - The TV Fakebook.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,michael-jackson-the-great-songs-of,Michael Jackson,The Great Songs Of,s3://jsmith-input/SheetMusic/Michael Jackson/books/Michael Jackson - The Great Songs Of.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,broadway-shows-various-artists-little-shop-of-horrors-script,_Broadway Shows,Various Artists - Little Shop of Horrors Script,s3://jsmith-input/SheetMusic/_Broadway Shows/books/Various Artists - Little Shop of Horrors Script.pdf,failed,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,emerson-lake-and-palmer-greatest-hits,Emerson Lake and Palmer,Greatest Hits,s3://jsmith-input/SheetMusic/Emerson Lake and Palmer/books/Emerson Lake and Palmer - Greatest Hits.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,0917bec4340ef788,Various Artists,Various Artists - Best in Country Sheet Music,s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - Best in Country Sheet Music.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,sheryl-crow-very-best,Sheryl Crow,Very Best,s3://jsmith-input/SheetMusic/Sheryl Crow/books/Sheryl Crow - Very Best.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,c504938ae6cf9719,Crosby Stills and Nash,"Crosby, Stills, Nash & Young - The Guitar Collection","s3://jsmith-input/SheetMusic/Crosby Stills and Nash/books/Crosby, Stills, Nash & Young - The Guitar Collection.pdf",failed,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,elo-face-the-music-pvg-bok,ELO,Face The Music [PVG Bok],s3://jsmith-input/SheetMusic/ELO/books/ELO - Face The Music [PVG Bok].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,steve-winwood-the-great-songs-of,Steve Winwood,The Great Songs Of,s3://jsmith-input/SheetMusic/Steve Winwood/books/Steve Winwood - The Great Songs Of.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,burt-bacharach-anthology,Burt Bacharach,Anthology,s3://jsmith-input/SheetMusic/Burt Bacharach/books/Burt Bacharach - Anthology.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,0b74cdbf125b0f91,_Broadway Shows,Lambert and Morrison - The Drowsy Chaperone (Version 2),s3://jsmith-input/SheetMusic/_Broadway Shows/books/Lambert and Morrison - The Drowsy Chaperone (Version 2).pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,bruce-springsteen-born-to-run,Bruce Springsteen,Born To Run,s3://jsmith-input/SheetMusic/Bruce Springsteen/books/Bruce Springsteen - Born To Run.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,genesis-selling-england-by-the-pound,Genesis,Selling England by the Pound,s3://jsmith-input/SheetMusic/Genesis/books/Genesis - Selling England by the Pound.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,various-artists-ultimate-pop-sheet-music-collection-2000,Various Artists,Ultimate Pop Sheet Music Collection 2000,s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - Ultimate Pop Sheet Music Collection 2000.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,allman-brothers-allman-brothers-band-pvg,Allman Brothers,Allman Brothers Band [PVG],s3://jsmith-input/SheetMusic/Allman Brothers/books/Allman Brothers - Allman Brothers Band [PVG].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,a33192fc640fc893,_Broadway Shows,Various Artists - Phantom of the Opera [Score],s3://jsmith-input/SheetMusic/_Broadway Shows/books/Various Artists - Phantom of the Opera [Score].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,e60feadf5fc66423,_Movie and TV,Various Artists - Complete TV and Film,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Complete TV and Film.pdf,failed,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,taylor-swift-taylor-swift-guitar-compilation,Taylor Swift,Taylor Swift [Guitar Compilation],s3://jsmith-input/SheetMusic/Taylor Swift/books/Taylor Swift - Taylor Swift [Guitar Compilation].pdf,success,0,False,not in CSV (orphaned/duplicate)
