Type,Needs_Rename,Artist,Old_Name,New_Name,Old_Path,New_Path,Status
PDF,YES,Beatles,Beatles - Anthology 3 (page 01 - 36),Beatles - Anthology 3 page_01_-_36,c:\Work\AWSMusic\SheetMusic\Beatles\Books\Beatles - Anthology 3 (page 01 - 36).pdf,c:\Work\AWSMusic\SheetMusic\Beatles\Books\Beatles - Anthology 3 page_01_-_36.pdf,MATCHED
FOLDER,YES,Beatles,Anthology 3 (page 01 - 36),Anthology 3 page_01_-_36,c:\Work\AWSMusic\ProcessedSongs\Beatles\Anthology 3 (page 01 - 36),c:\Work\AWSMusic\ProcessedSongs\Beatles\Anthology 3 page_01_-_36,MATCHED
PDF,YES,Beatles,Beatles - Anthology 3 (page 37 - 79,Beatles - Anthology 3 _page 37 - 79,c:\Work\AWSMusic\SheetMusic\Beatles\Books\Beatles - Anthology 3 (page 37 - 79.pdf,c:\Work\AWSMusic\SheetMusic\Beatles\Books\Beatles - Anthology 3 _page 37 - 79.pdf,MATCHED
FOLDER,YES,Beatles,Anthology 3 (page 37 - 79,Anthology 3 _page 37 - 79,c:\Work\AWSMusic\ProcessedSongs\Beatles\Anthology 3 (page 37 - 79,c:\Work\AWSMusic\ProcessedSongs\Beatles\Anthology 3 _page 37 - 79,MATCHED
PDF,YES,Beatles,Beatles - Anthology 3 (page 80 - 111),Beatles - Anthology 3 page_80_-_111,c:\Work\AWSMusic\SheetMusic\Beatles\Books\Beatles - Anthology 3 (page 80 - 111).pdf,c:\Work\AWSMusic\SheetMusic\Beatles\Books\Beatles - Anthology 3 page_80_-_111.pdf,MATCHED
FOLDER,YES,Beatles,Anthology 3 (page 80 - 111),Anthology 3 page_80_-_111,c:\Work\AWSMusic\ProcessedSongs\Beatles\Anthology 3 (page 80 - 111),c:\Work\AWSMusic\ProcessedSongs\Beatles\Anthology 3 page_80_-_111,MATCHED
PDF,YES,Beatles,Beatles - Complete Scores (2),Beatles - Complete Scores _2_,c:\Work\AWSMusic\SheetMusic\Beatles\Books\Beatles - Complete Scores (2).pdf,c:\Work\AWSMusic\SheetMusic\Beatles\Books\Beatles - Complete Scores _2_.pdf,MATCHED
FOLDER,YES,Beatles,Complete Scores (2),Complete Scores _2_,c:\Work\AWSMusic\ProcessedSongs\Beatles\Complete Scores (2),c:\Work\AWSMusic\ProcessedSongs\Beatles\Complete Scores _2_,MATCHED
PDF,YES,Beatles,Beatles - Fake Songbook (Guitar),Beatles - Fake Songbook _Guitar_,c:\Work\AWSMusic\SheetMusic\Beatles\Books\Beatles - Fake Songbook (Guitar).pdf,c:\Work\AWSMusic\SheetMusic\Beatles\Books\Beatles - Fake Songbook _Guitar_.pdf,MATCHED
FOLDER,YES,Beatles,Fake Songbook (guitar),Fake Songbook _guitar_,c:\Work\AWSMusic\ProcessedSongs\Beatles\Fake Songbook (guitar),c:\Work\AWSMusic\ProcessedSongs\Beatles\Fake Songbook _guitar_,MATCHED
PDF,YES,Beatles,Beatles - Live At the Hollywood Bowl (2),Beatles - Live At The Hollywood Bowl _2_,c:\Work\AWSMusic\SheetMusic\Beatles\Books\Beatles - Live At the Hollywood Bowl (2).pdf,c:\Work\AWSMusic\SheetMusic\Beatles\Books\Beatles - Live At The Hollywood Bowl _2_.pdf,MATCHED
FOLDER,YES,Beatles,Live At The Hollywood Bowl (2),Live At The Hollywood Bowl _2_,c:\Work\AWSMusic\ProcessedSongs\Beatles\Live At The Hollywood Bowl (2),c:\Work\AWSMusic\ProcessedSongs\Beatles\Live At The Hollywood Bowl _2_,MATCHED
PDF,YES,Beatles,Beatles - Live at the Hollywood Bowl,Beatles - Live At The Hollywood Bowl,c:\Work\AWSMusic\SheetMusic\Beatles\Books\Beatles - Live at the Hollywood Bowl.pdf,c:\Work\AWSMusic\SheetMusic\Beatles\Books\Beatles - Live At The Hollywood Bowl.pdf,MATCHED
PDF,YES,Beatles,Beatles - Revolver (2),Beatles - Revolver _2_,c:\Work\AWSMusic\SheetMusic\Beatles\Books\Beatles - Revolver (2).pdf,c:\Work\AWSMusic\SheetMusic\Beatles\Books\Beatles - Revolver _2_.pdf,MATCHED
FOLDER,YES,Beatles,Revolver (2),Revolver _2_,c:\Work\AWSMusic\ProcessedSongs\Beatles\Revolver (2),c:\Work\AWSMusic\ProcessedSongs\Beatles\Revolver _2_,MATCHED
PDF,YES,Beatles,Beatles - Sergeant Pepper's Lonely Hearts Club Band,Beatles - Sergeant Peppers Lonely Hearts Club Band,c:\Work\AWSMusic\SheetMusic\Beatles\Books\Beatles - Sergeant Pepper's Lonely Hearts Club Band.pdf,c:\Work\AWSMusic\SheetMusic\Beatles\Books\Beatles - Sergeant Peppers Lonely Hearts Club Band.pdf,MATCHED
FOLDER,YES,Beatles,Sergeant Pepper's Lonely Hearts Club Band,Sergeant Peppers Lonely Hearts Club Band,c:\Work\AWSMusic\ProcessedSongs\Beatles\Sergeant Pepper's Lonely Hearts Club Band,c:\Work\AWSMusic\ProcessedSongs\Beatles\Sergeant Peppers Lonely Hearts Club Band,MATCHED
PDF,YES,Beatles,Beatles - Singles Collection [PVG],Beatles - Singles Collection _PVG_,c:\Work\AWSMusic\SheetMusic\Beatles\Books\Beatles - Singles Collection [PVG].pdf,c:\Work\AWSMusic\SheetMusic\Beatles\Books\Beatles - Singles Collection _PVG_.pdf,MATCHED
FOLDER,YES,Beatles,Singles Collection [pvg],Singles Collection _pvg_,c:\Work\AWSMusic\ProcessedSongs\Beatles\Singles Collection [pvg],c:\Work\AWSMusic\ProcessedSongs\Beatles\Singles Collection _pvg_,MATCHED
PDF,YES,Beatles,Beatles - White Album 1  (Guitar Recorded Version),Beatles - White Album 1 _Guitar Recorded Version_,c:\Work\AWSMusic\SheetMusic\Beatles\Books\Beatles - White Album 1  (Guitar Recorded Version).pdf,c:\Work\AWSMusic\SheetMusic\Beatles\Books\Beatles - White Album 1 _Guitar Recorded Version_.pdf,MATCHED
FOLDER,YES,Beatles,White Album 1 (guitar Recorded Version),White Album 1 _guitar Recorded Version_,c:\Work\AWSMusic\ProcessedSongs\Beatles\White Album 1 (guitar Recorded Version),c:\Work\AWSMusic\ProcessedSongs\Beatles\White Album 1 _guitar Recorded Version_,MATCHED
PDF,YES,Belinda Carlisle,Belinda Carlisle - 5 Of The Best [PVG],Belinda Carlisle - 5 Of The Best _PVG_,c:\Work\AWSMusic\SheetMusic\Belinda Carlisle\Books\Belinda Carlisle - 5 Of The Best [PVG].pdf,c:\Work\AWSMusic\SheetMusic\Belinda Carlisle\Books\Belinda Carlisle - 5 Of The Best _PVG_.pdf,MATCHED
FOLDER,YES,Belinda Carlisle,5 Of The Best [pvg],5 Of The Best _pvg_,c:\Work\AWSMusic\ProcessedSongs\Belinda Carlisle\5 Of The Best [pvg],c:\Work\AWSMusic\ProcessedSongs\Belinda Carlisle\5 Of The Best _pvg_,MATCHED
PDF,YES,Ben Folds,Ben Folds - Rockin' The Suburbs [Book],Ben Folds - Rockin The Suburbs _Book_,c:\Work\AWSMusic\SheetMusic\Ben Folds\Books\Ben Folds - Rockin' The Suburbs [Book].pdf,c:\Work\AWSMusic\SheetMusic\Ben Folds\Books\Ben Folds - Rockin The Suburbs _Book_.pdf,MATCHED
FOLDER,YES,Ben Folds,Ben Folds - Rockin' The Suburbs [Book],Ben Folds - Rockin The Suburbs _Book_,c:\Work\AWSMusic\ProcessedSongs\Ben Folds\Ben Folds - Rockin' The Suburbs [Book],c:\Work\AWSMusic\ProcessedSongs\Ben Folds\Ben Folds - Rockin The Suburbs _Book_,MATCHED
PDF,YES,Ben Folds,Ben Folds - Songs for Silverman,Ben Folds - Songs For Silverman,c:\Work\AWSMusic\SheetMusic\Ben Folds\Books\Ben Folds - Songs for Silverman.pdf,c:\Work\AWSMusic\SheetMusic\Ben Folds\Books\Ben Folds - Songs For Silverman.pdf,MATCHED
PDF,YES,Ben Folds,Ben Folds Five - Rockin' the Suburbs,Ben Folds Five - Rockin The Suburbs,c:\Work\AWSMusic\SheetMusic\Ben Folds\Books\Ben Folds Five - Rockin' the Suburbs.pdf,c:\Work\AWSMusic\SheetMusic\Ben Folds\Books\Ben Folds Five - Rockin The Suburbs.pdf,MATCHED
FOLDER,YES,Ben Folds,Ben Folds Five - Rockin' The Suburbs,Ben Folds Five - Rockin The Suburbs,c:\Work\AWSMusic\ProcessedSongs\Ben Folds\Ben Folds Five - Rockin' The Suburbs,c:\Work\AWSMusic\ProcessedSongs\Ben Folds\Ben Folds Five - Rockin The Suburbs,MATCHED
PDF,YES,Ben Folds,Ben Folds Five - Selections From Naked Baby Photos [Score],Ben Folds Five - Selections From Naked Baby Photos _Score_,c:\Work\AWSMusic\SheetMusic\Ben Folds\Books\Ben Folds Five - Selections From Naked Baby Photos [Score].pdf,c:\Work\AWSMusic\SheetMusic\Ben Folds\Books\Ben Folds Five - Selections From Naked Baby Photos _Score_.pdf,MATCHED
FOLDER,YES,Ben Folds,Ben Folds Five - Selections From Naked Baby Photos [score],Ben Folds Five - Selections From Naked Baby Photos _score_,c:\Work\AWSMusic\ProcessedSongs\Ben Folds\Ben Folds Five - Selections From Naked Baby Photos [score],c:\Work\AWSMusic\ProcessedSongs\Ben Folds\Ben Folds Five - Selections From Naked Baby Photos _score_,MATCHED
PDF,YES,Ben Folds,Ben Folds Five - Whatever and Ever Amen [Book],Ben Folds Five - Whatever And Ever Amen _Book_,c:\Work\AWSMusic\SheetMusic\Ben Folds\Books\Ben Folds Five - Whatever and Ever Amen [Book].pdf,c:\Work\AWSMusic\SheetMusic\Ben Folds\Books\Ben Folds Five - Whatever And Ever Amen _Book_.pdf,MATCHED
FOLDER,YES,Ben Folds,Ben Folds Five - Whatever And Ever Amen [book],Ben Folds Five - Whatever And Ever Amen _book_,c:\Work\AWSMusic\ProcessedSongs\Ben Folds\Ben Folds Five - Whatever And Ever Amen [book],c:\Work\AWSMusic\ProcessedSongs\Ben Folds\Ben Folds Five - Whatever And Ever Amen _book_,MATCHED
PDF,YES,Billy Joel,Billy Joel - Complete Vol  1,Billy Joel - Complete Vol 1,c:\Work\AWSMusic\SheetMusic\Billy Joel\Books\Billy Joel - Complete Vol  1.pdf,c:\Work\AWSMusic\SheetMusic\Billy Joel\Books\Billy Joel - Complete Vol 1.pdf,MATCHED
PDF,YES,Billy Joel,Billy Joel - Fantasies & Delusions,Billy Joel - Fantasies And Delusions,c:\Work\AWSMusic\SheetMusic\Billy Joel\Books\Billy Joel - Fantasies & Delusions.pdf,c:\Work\AWSMusic\SheetMusic\Billy Joel\Books\Billy Joel - Fantasies And Delusions.pdf,MATCHED
FOLDER,YES,Billy Joel,Fantasies & Delusions,Fantasies And Delusions,c:\Work\AWSMusic\ProcessedSongs\Billy Joel\Fantasies & Delusions,c:\Work\AWSMusic\ProcessedSongs\Billy Joel\Fantasies And Delusions,MATCHED
PDF,YES,Billy Joel,Billy Joel - Greatest Hits Vol I and II,Billy Joel - Greatest Hits Vol I And II,c:\Work\AWSMusic\SheetMusic\Billy Joel\Books\Billy Joel - Greatest Hits Vol I and II.pdf,c:\Work\AWSMusic\SheetMusic\Billy Joel\Books\Billy Joel - Greatest Hits Vol I And II.pdf,MATCHED
FOLDER,YES,Billy Joel,Greatest Hits Vol Iii,Greatest Hits Vol III,c:\Work\AWSMusic\ProcessedSongs\Billy Joel\Greatest Hits Vol Iii,c:\Work\AWSMusic\ProcessedSongs\Billy Joel\Greatest Hits Vol III,MATCHED
PDF,YES,Billy Joel,Billy Joel - Songs in the Attic,Billy Joel - Songs In The Attic,c:\Work\AWSMusic\SheetMusic\Billy Joel\Books\Billy Joel - Songs in the Attic.pdf,c:\Work\AWSMusic\SheetMusic\Billy Joel\Books\Billy Joel - Songs In The Attic.pdf,MATCHED
PDF,YES,Billy Joel,Billy Joel Greatest Hits Vols 1 and 2,Billy Joel Greatest Hits Vols 1 And 2,c:\Work\AWSMusic\SheetMusic\Billy Joel\Books\Billy Joel Greatest Hits Vols 1 and 2.pdf,c:\Work\AWSMusic\SheetMusic\Billy Joel\Books\Billy Joel Greatest Hits Vols 1 And 2.pdf,MATCHED
FOLDER,YES,Billy Joel,Greatest Hits Vol I And Ii,Greatest Hits Vol I And II,c:\Work\AWSMusic\ProcessedSongs\Billy Joel\Greatest Hits Vol I And Ii,c:\Work\AWSMusic\ProcessedSongs\Billy Joel\Greatest Hits Vol I And II,MATCHED
PDF,YES,Black Eyed Peas,Black Eyed Peas - Elephunk [PVG Book],Black Eyed Peas - Elephunk _PVG Book_,c:\Work\AWSMusic\SheetMusic\Black Eyed Peas\Books\Black Eyed Peas - Elephunk [PVG Book].pdf,c:\Work\AWSMusic\SheetMusic\Black Eyed Peas\Books\Black Eyed Peas - Elephunk _PVG Book_.pdf,MATCHED
FOLDER,YES,Black Eyed Peas,Elephunk [pvg Book],Elephunk _pvg Book_,c:\Work\AWSMusic\ProcessedSongs\Black Eyed Peas\Elephunk [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Black Eyed Peas\Elephunk _pvg Book_,MATCHED
PDF,YES,Bob Dylan,Bob Dylan - Basement Tapes [PVG],Bob Dylan - Basement Tapes _PVG_,c:\Work\AWSMusic\SheetMusic\Bob Dylan\Books\Bob Dylan - Basement Tapes [PVG].pdf,c:\Work\AWSMusic\SheetMusic\Bob Dylan\Books\Bob Dylan - Basement Tapes _PVG_.pdf,MATCHED
FOLDER,YES,Bob Dylan,Basement Tapes [pvg],Basement Tapes _pvg_,c:\Work\AWSMusic\ProcessedSongs\Bob Dylan\Basement Tapes [pvg],c:\Work\AWSMusic\ProcessedSongs\Bob Dylan\Basement Tapes _pvg_,MATCHED
PDF,YES,Bob Dylan,Bob Dylan - The Harp Styles of Bob Dylan [Harmonica],Bob Dylan - The Harp Styles Of Bob Dylan _Harmonica_,c:\Work\AWSMusic\SheetMusic\Bob Dylan\Books\Bob Dylan - The Harp Styles of Bob Dylan [Harmonica].pdf,c:\Work\AWSMusic\SheetMusic\Bob Dylan\Books\Bob Dylan - The Harp Styles Of Bob Dylan _Harmonica_.pdf,MATCHED
FOLDER,YES,Bob Dylan,The Harp Styles Of Bob Dylan [harmonica],The Harp Styles Of Bob Dylan _harmonica_,c:\Work\AWSMusic\ProcessedSongs\Bob Dylan\The Harp Styles Of Bob Dylan [harmonica],c:\Work\AWSMusic\ProcessedSongs\Bob Dylan\The Harp Styles Of Bob Dylan _harmonica_,MATCHED
PDF,YES,Bon Jovi,Bon Jovi - Best of Bon Jovi,Bon Jovi - Best Of Bon Jovi,c:\Work\AWSMusic\SheetMusic\Bon Jovi\Books\Bon Jovi - Best of Bon Jovi.pdf,c:\Work\AWSMusic\SheetMusic\Bon Jovi\Books\Bon Jovi - Best Of Bon Jovi.pdf,MATCHED
PDF,YES,Bonnie Raitt,Bonnie Raitt - Nick Of Time [PVG Book],Bonnie Raitt - Nick Of Time _PVG Book_,c:\Work\AWSMusic\SheetMusic\Bonnie Raitt\Books\Bonnie Raitt - Nick Of Time [PVG Book].pdf,c:\Work\AWSMusic\SheetMusic\Bonnie Raitt\Books\Bonnie Raitt - Nick Of Time _PVG Book_.pdf,MATCHED
FOLDER,YES,Bonnie Raitt,Bonnie Raitt - Nick Of Time [pvg Book],Bonnie Raitt - Nick Of Time _pvg Book_,c:\Work\AWSMusic\ProcessedSongs\Bonnie Raitt\Bonnie Raitt - Nick Of Time [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Bonnie Raitt\Bonnie Raitt - Nick Of Time _pvg Book_,MATCHED
PDF,YES,Bonnie Raitt,Bonnie Raitt - Road Tested [PVG Book],Bonnie Raitt - Road Tested _PVG Book_,c:\Work\AWSMusic\SheetMusic\Bonnie Raitt\Books\Bonnie Raitt - Road Tested [PVG Book].pdf,c:\Work\AWSMusic\SheetMusic\Bonnie Raitt\Books\Bonnie Raitt - Road Tested _PVG Book_.pdf,MATCHED
FOLDER,YES,Bonnie Raitt,Road Tested [pvg Book],Road Tested _pvg Book_,c:\Work\AWSMusic\ProcessedSongs\Bonnie Raitt\Road Tested [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Bonnie Raitt\Road Tested _pvg Book_,MATCHED
PDF,YES,Bread,Bread - Best of Bread,Bread - Best Of Bread,c:\Work\AWSMusic\SheetMusic\Bread\Books\Bread - Best of Bread.pdf,c:\Work\AWSMusic\SheetMusic\Bread\Books\Bread - Best Of Bread.pdf,MATCHED
PDF,YES,Bruce Springsteen,Bruce Springsteen - Born In The USA,Bruce Springsteen - Born In The Usa,c:\Work\AWSMusic\SheetMusic\Bruce Springsteen\Books\Bruce Springsteen - Born In The USA.pdf,c:\Work\AWSMusic\SheetMusic\Bruce Springsteen\Books\Bruce Springsteen - Born In The Usa.pdf,MATCHED
PDF,YES,Carole King,Carole King - Bradley's Best Of The Best (Organ),Carole King - Bradleys Best Of The Best _Organ_,c:\Work\AWSMusic\SheetMusic\Carole King\Books\Carole King - Bradley's Best Of The Best (Organ).pdf,c:\Work\AWSMusic\SheetMusic\Carole King\Books\Carole King - Bradleys Best Of The Best _Organ_.pdf,MATCHED
FOLDER,YES,Carole King,Bradley's Best Of The Best (organ),Bradleys Best Of The Best _organ_,c:\Work\AWSMusic\ProcessedSongs\Carole King\Bradley's Best Of The Best (organ),c:\Work\AWSMusic\ProcessedSongs\Carole King\Bradleys Best Of The Best _organ_,MATCHED
PDF,YES,Carole King,Carole King - Classics (2),Carole King - Classics _2_,c:\Work\AWSMusic\SheetMusic\Carole King\Books\Carole King - Classics (2).pdf,c:\Work\AWSMusic\SheetMusic\Carole King\Books\Carole King - Classics _2_.pdf,MATCHED
FOLDER,YES,Carole King,Classics (2),Classics _2_,c:\Work\AWSMusic\ProcessedSongs\Carole King\Classics (2),c:\Work\AWSMusic\ProcessedSongs\Carole King\Classics _2_,MATCHED
PDF,YES,Carole King,Carole King - Classics (3),Carole King - Classics _3_,c:\Work\AWSMusic\SheetMusic\Carole King\Books\Carole King - Classics (3).pdf,c:\Work\AWSMusic\SheetMusic\Carole King\Books\Carole King - Classics _3_.pdf,MATCHED
FOLDER,YES,Carole King,Classics (3),Classics _3_,c:\Work\AWSMusic\ProcessedSongs\Carole King\Classics (3),c:\Work\AWSMusic\ProcessedSongs\Carole King\Classics _3_,MATCHED
PDF,YES,Carole King,Carole King - Keyboard Play-Along Vol 22,Carole King - Keyboard Play-along Vol 22,c:\Work\AWSMusic\SheetMusic\Carole King\Books\Carole King - Keyboard Play-Along Vol 22.pdf,c:\Work\AWSMusic\SheetMusic\Carole King\Books\Carole King - Keyboard Play-along Vol 22.pdf,MATCHED
PDF,YES,Carole King,Carole King - You're The Voice,Carole King - Youre The Voice,c:\Work\AWSMusic\SheetMusic\Carole King\Books\Carole King - You're The Voice.pdf,c:\Work\AWSMusic\SheetMusic\Carole King\Books\Carole King - Youre The Voice.pdf,MATCHED
FOLDER,YES,Carole King,You're The Voice,Youre The Voice,c:\Work\AWSMusic\ProcessedSongs\Carole King\You're The Voice,c:\Work\AWSMusic\ProcessedSongs\Carole King\Youre The Voice,MATCHED
PDF,YES,Cheap Trick,Cheap Trick - Greatest Hits [Score],Cheap Trick - Greatest Hits _Score_,c:\Work\AWSMusic\SheetMusic\Cheap Trick\Books\Cheap Trick - Greatest Hits [Score].pdf,c:\Work\AWSMusic\SheetMusic\Cheap Trick\Books\Cheap Trick - Greatest Hits _Score_.pdf,MATCHED
FOLDER,YES,Cheap Trick,Cheap Trick - Greatest Hits [score],Cheap Trick - Greatest Hits _score_,c:\Work\AWSMusic\ProcessedSongs\Cheap Trick\Cheap Trick - Greatest Hits [score],c:\Work\AWSMusic\ProcessedSongs\Cheap Trick\Cheap Trick - Greatest Hits _score_,MATCHED
PDF,YES,Colbie Caillat,Colbie Caillat - Breakthrough [PVG Book],Colbie Caillat - Breakthrough _PVG Book_,c:\Work\AWSMusic\SheetMusic\Colbie Caillat\Books\Colbie Caillat - Breakthrough [PVG Book].pdf,c:\Work\AWSMusic\SheetMusic\Colbie Caillat\Books\Colbie Caillat - Breakthrough _PVG Book_.pdf,MATCHED
FOLDER,YES,Colbie Caillat,Breakthrough [pvg Book],Breakthrough _pvg Book_,c:\Work\AWSMusic\ProcessedSongs\Colbie Caillat\Breakthrough [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Colbie Caillat\Breakthrough _pvg Book_,MATCHED
PDF,YES,Crosby Stills and Nash,Crosby Stills Nash & Young - Deja Vu [PVG Book],Crosby Stills Nash And Young - Deja Vu _PVG Book_,c:\Work\AWSMusic\SheetMusic\Crosby Stills and Nash\Books\Crosby Stills Nash & Young - Deja Vu [PVG Book].pdf,c:\Work\AWSMusic\SheetMusic\Crosby Stills and Nash\Books\Crosby Stills Nash And Young - Deja Vu _PVG Book_.pdf,MATCHED
FOLDER,YES,Crosby Stills And Nash,Crosby Stills Nash & Young - Deja Vu [pvg Book],Crosby Stills Nash And Young - Deja Vu _pvg Book_,c:\Work\AWSMusic\ProcessedSongs\Crosby Stills And Nash\Crosby Stills Nash & Young - Deja Vu [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Crosby Stills And Nash\Crosby Stills Nash And Young - Deja Vu _pvg Book_,MATCHED
PDF,YES,Crosby Stills and Nash,"Crosby, Stills, Nash & Young - The Guitar Collection",Crosby Stills Nash And Young - The Guitar Collection,"c:\Work\AWSMusic\SheetMusic\Crosby Stills and Nash\Books\Crosby, Stills, Nash & Young - The Guitar Collection.pdf",c:\Work\AWSMusic\SheetMusic\Crosby Stills and Nash\Books\Crosby Stills Nash And Young - The Guitar Collection.pdf,UNMATCHED_PDF
PDF,YES,Crowded House,Crowded House - The Very Best Of [PVG Book],Crowded House - The Very Best Of _PVG Book_,c:\Work\AWSMusic\SheetMusic\Crowded House\Books\Crowded House - The Very Best Of [PVG Book].pdf,c:\Work\AWSMusic\SheetMusic\Crowded House\Books\Crowded House - The Very Best Of _PVG Book_.pdf,MATCHED
FOLDER,YES,Crowded House,The Very Best Of [pvg Book],The Very Best Of _pvg Book_,c:\Work\AWSMusic\ProcessedSongs\Crowded House\The Very Best Of [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Crowded House\The Very Best Of _pvg Book_,MATCHED
PDF,YES,Crowded House,Crowded House - Together Alone [PVG Book],Crowded House - Together Alone _PVG Book_,c:\Work\AWSMusic\SheetMusic\Crowded House\Books\Crowded House - Together Alone [PVG Book].pdf,c:\Work\AWSMusic\SheetMusic\Crowded House\Books\Crowded House - Together Alone _PVG Book_.pdf,MATCHED
FOLDER,YES,Crowded House,Together Alone [pvg Book],Together Alone _pvg Book_,c:\Work\AWSMusic\ProcessedSongs\Crowded House\Together Alone [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Crowded House\Together Alone _pvg Book_,MATCHED
PDF,YES,David Crosby,David Crosby - Songbook [Lead Sheets],David Crosby - Songbook _Lead Sheets_,c:\Work\AWSMusic\SheetMusic\David Crosby\Books\David Crosby - Songbook [Lead Sheets].pdf,c:\Work\AWSMusic\SheetMusic\David Crosby\Books\David Crosby - Songbook _Lead Sheets_.pdf,MATCHED
FOLDER,YES,David Crosby,David Crosby - Songbook [lead Sheets],David Crosby - Songbook _lead Sheets_,c:\Work\AWSMusic\ProcessedSongs\David Crosby\David Crosby - Songbook [lead Sheets],c:\Work\AWSMusic\ProcessedSongs\David Crosby\David Crosby - Songbook _lead Sheets_,MATCHED
PDF,YES,Dire Straits,Dire Straits -  Brothers In Arms,Dire Straits - Brothers In Arms,c:\Work\AWSMusic\SheetMusic\Dire Straits\Books\Dire Straits -  Brothers In Arms.pdf,c:\Work\AWSMusic\SheetMusic\Dire Straits\Books\Dire Straits - Brothers In Arms.pdf,MATCHED
PDF,YES,Dire Straits,Dire Straits - Best Of Dire Straits [Guitar Tab],Dire Straits - Best Of Dire Straits _Guitar Tab_,c:\Work\AWSMusic\SheetMusic\Dire Straits\Books\Dire Straits - Best Of Dire Straits [Guitar Tab].pdf,c:\Work\AWSMusic\SheetMusic\Dire Straits\Books\Dire Straits - Best Of Dire Straits _Guitar Tab_.pdf,MATCHED
FOLDER,YES,Dire Straits,Best Of Dire Straits [guitar Tab],Best Of Dire Straits _guitar Tab_,c:\Work\AWSMusic\ProcessedSongs\Dire Straits\Best Of Dire Straits [guitar Tab],c:\Work\AWSMusic\ProcessedSongs\Dire Straits\Best Of Dire Straits _guitar Tab_,MATCHED
PDF,YES,Dire Straits,Dire Straits - Jam with Dire Straits [Guitar Book],Dire Straits - Jam With Dire Straits _Guitar Book_,c:\Work\AWSMusic\SheetMusic\Dire Straits\Books\Dire Straits - Jam with Dire Straits [Guitar Book].pdf,c:\Work\AWSMusic\SheetMusic\Dire Straits\Books\Dire Straits - Jam With Dire Straits _Guitar Book_.pdf,MATCHED
FOLDER,YES,Dire Straits,Jam With Dire Straits [guitar Book],Jam With Dire Straits _guitar Book_,c:\Work\AWSMusic\ProcessedSongs\Dire Straits\Jam With Dire Straits [guitar Book],c:\Work\AWSMusic\ProcessedSongs\Dire Straits\Jam With Dire Straits _guitar Book_,MATCHED
PDF,YES,Dire Straits,Dire Straits - Mark Knopfler Guitar Styles Vol 1 [Guitar Book],Dire Straits - Mark Knopfler Guitar Styles Vol 1 _Guitar Book_,c:\Work\AWSMusic\SheetMusic\Dire Straits\Books\Dire Straits - Mark Knopfler Guitar Styles Vol 1 [Guitar Book].pdf,c:\Work\AWSMusic\SheetMusic\Dire Straits\Books\Dire Straits - Mark Knopfler Guitar Styles Vol 1 _Guitar Book_.pdf,UNMATCHED_PDF
PDF,YES,Dire Straits,Dire Straits - Money For Nothing [Guitar Book],Dire Straits - Money For Nothing _Guitar Book_,c:\Work\AWSMusic\SheetMusic\Dire Straits\Books\Dire Straits - Money For Nothing [Guitar Book].pdf,c:\Work\AWSMusic\SheetMusic\Dire Straits\Books\Dire Straits - Money For Nothing _Guitar Book_.pdf,MATCHED
FOLDER,YES,Dire Straits,Dire Straits - Money For Nothing [guitar Book],Dire Straits - Money For Nothing _guitar Book_,c:\Work\AWSMusic\ProcessedSongs\Dire Straits\Dire Straits - Money For Nothing [guitar Book],c:\Work\AWSMusic\ProcessedSongs\Dire Straits\Dire Straits - Money For Nothing _guitar Book_,MATCHED
PDF,YES,Don Henley,Don Henley - Actual Miles (Greatest Hits),Don Henley - Actual Miles _Greatest Hits_,c:\Work\AWSMusic\SheetMusic\Don Henley\Books\Don Henley - Actual Miles (Greatest Hits).pdf,c:\Work\AWSMusic\SheetMusic\Don Henley\Books\Don Henley - Actual Miles _Greatest Hits_.pdf,MATCHED
FOLDER,YES,Don Henley,Don Henley - Actual Miles (greatest Hits),Don Henley - Actual Miles _greatest Hits_,c:\Work\AWSMusic\ProcessedSongs\Don Henley\Don Henley - Actual Miles (greatest Hits),c:\Work\AWSMusic\ProcessedSongs\Don Henley\Don Henley - Actual Miles _greatest Hits_,MATCHED
PDF,YES,Don Henley,Don Henley - The End Of The Innocence [PVG Book],Don Henley - The End Of The Innocence _PVG Book_,c:\Work\AWSMusic\SheetMusic\Don Henley\Books\Don Henley - The End Of The Innocence [PVG Book].pdf,c:\Work\AWSMusic\SheetMusic\Don Henley\Books\Don Henley - The End Of The Innocence _PVG Book_.pdf,MATCHED
FOLDER,YES,Don Henley,The End Of The Innocence [pvg Book],The End Of The Innocence _pvg Book_,c:\Work\AWSMusic\ProcessedSongs\Don Henley\The End Of The Innocence [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Don Henley\The End Of The Innocence _pvg Book_,MATCHED
